0.00000000, 0.00130362, 0.00318464, 0.00153292, 0.00160382, 0.00170039, 0.00147954, 0.00115906, 0.00087150, 0.00135523, 0.00090755, 0.00127583, 0.00135234, 0.00103440, 0.00170477, 0.00128102, 0.00118751, 0.00111498, 0.00183197, 0.00178376, 0.00170211, 0.00184140, 0.00149528, 0.00183721
0.00130362, 0.00000000, 0.00273140, 0.00166794, 0.00176980, 0.00090441, 0.00144450, 0.00104802, 0.00139275, 0.00102695, 0.00076248, 0.00244139, 0.00129679, 0.00098441, 0.00124750, 0.00105918, 0.00098821, 0.00132784, 0.00168078, 0.00122350, 0.00193305, 0.00139645, 0.00130159, 0.00139212
0.00318464, 0.00273140, 0.00000000, 0.00113735, 0.00132263, 0.00145433, 0.00076833, 0.00181287, 0.00088470, 0.00113971, 0.00142026, 0.00128920, 0.00122925, 0.00130210, 0.00169323, 0.00137508, 0.00137557, 0.00127490, 0.00299970, 0.00093123, 0.00184044, 0.00169023, 0.00188567, 0.00265844
0.00153292, 0.00166794, 0.00113735, 0.00000000, 0.00120002, 0.00094050, 0.00090149, 0.00103516, 0.00227671, 0.00148069, 0.00069555, 0.00160235, 0.00116635, 0.00150997, 0.00199749, 0.00122552, 0.00104521, 0.00166735, 0.00171695, 0.00137578, 0.00152581, 0.00147337, 0.00129368, 0.00157541
0.00160382, 0.00176980, 0.00132263, 0.00120002, 0.00000000, 0.00124452, 0.00124458, 0.00097109, 0.00081754, 0.00104395, 0.00137075, 0.00144837, 0.00116219, 0.00167470, 0.00108046, 0.00094627, 0.00141306, 0.00089828, 0.00190165, 0.00141715, 0.00160483, 0.00168081, 0.00134495, 0.00176544
0.00170039, 0.00090441, 0.00145433, 0.00094050, 0.00124452, 0.00000000, 0.00109443, 0.00175779, 0.00115002, 0.00185079, 0.00125543, 0.00090819, 0.00139270, 0.00094690, 0.00122494, 0.00203960, 0.00210426, 0.00115832, 0.00149446, 0.00114849, 0.00154258, 0.00103338, 0.00108427, 0.00152256
0.00147954, 0.00144450, 0.00076833, 0.00090149, 0.00124458, 0.00109443, 0.00000000, 0.00214988, 0.00332304, 0.00184978, 0.00199376, 0.00162644, 0.00142508, 0.00217503, 0.00183767, 0.00175846, 0.00189895, 0.00193259, 0.00233828, 0.00229201, 0.00175251, 0.00270453, 0.00152778, 0.00193697
0.00115906, 0.00104802, 0.00181287, 0.00103516, 0.00097109, 0.00175779, 0.00214988, 0.00000000, 0.00184527, 0.00213503, 0.00120794, 0.00277522, 0.00280983, 0.00126718, 0.00142319, 0.00165110, 0.00091504, 0.00127379, 0.00242585, 0.00140772, 0.00141353, 0.00165197, 0.00156723, 0.00117808
0.00087150, 0.00139275, 0.00088470, 0.00227671, 0.00081754, 0.00115002, 0.00332304, 0.00184527, 0.00000000, 0.00237581, 0.00168025, 0.00122792, 0.00146699, 0.00152705, 0.00163413, 0.00170621, 0.00109761, 0.00098123, 0.00249600, 0.00136600, 0.00365045, 0.00133275, 0.00142576, 0.00160490
0.00135523, 0.00102695, 0.00113971, 0.00148069, 0.00104395, 0.00185079, 0.00184978, 0.00213503, 0.00237581, 0.00000000, 0.00144365, 0.00203949, 0.00120381, 0.00130128, 0.00141061, 0.00103368, 0.00161428, 0.00188162, 0.00206032, 0.00156574, 0.00208832, 0.00213813, 0.00151714, 0.00359184
