Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.509537,0.364773,0.00228044,0.121848,0.0281161,0.378445,-0.402602,-0.284794,-0.114587,0.458609,0.498111,-0.318258,0.210991,0.460469,0.159176,-0.350309,0.478737,-0.333406,0.0702396,0.220274;-13.6763,-3.12991,-3.57846,3.13568
1;0.140953,0.591839,0.12939,0.24051,0.183674,0.617413,-0.401966,0.359049,-0.212544,0.162945,0.571016,0.207887,0.101944,0.628947,0.120845,-0.446351,0.457029,-0.226417,0.0702396,0.00243587;-12.7866,-4.70418,-4.49326,5.62357
2;0.399344,0.506839,0.450988,0.0558772,-0.0177697,0.393504,-0.365907,-0.0495238,0.127008,0.389044,0.50641,0.0138726,0.341064,0.575905,0.110268,-0.72166,0.503156,-0.282585,0.0702396,0.0648756;-14.723,-2.86337,-4.16727,7.25698
3;0.248151,0.805402,0.312916,0.114954,0.104269,0.592073,-0.269812,0.386378,-0.00863889,0.168976,0.467568,-0.0546849,0.192323,0.606163,0.0798165,-0.5749,0.516538,-0.157425,0.0702396,0.035472;-13.6427,-5.46214,-1.73209,5.9704
4;0.445487,0.641507,0.192928,0.0954544,0.0921119,0.341201,-0.311866,0.0506499,-0.0788371,0.303275,0.440164,-0.150967,0.350518,0.544276,0.0960714,-0.643058,0.51222,-0.236152,0.0702396,0.161906;-14.9739,-3.47788,-2.75022,5.6169
5;0.287735,0.792025,0.164525,0.201095,0.161122,0.446208,-0.347453,0.234356,-0.129964,0.0925488,0.513531,0.0280834,0.229926,0.583868,0.0885281,-0.489933,0.496762,-0.152341,0.0702396,0.0647385;-13.9851,-4.9361,-1.90886,5.30684
6;0.060055,0.211424,0.421548,-0.313479,-0.331461,0.706501,-0.523947,-0.418079,0.341998,0.481642,0.797665,0.359962,0.336716,0.176336,0.0995674,-0.381389,0.399935,-0.576869,0.0638883,0.502293;-15.6921,-3.65075,-8.49235,7.87937
7;0.00679356,0.0731797,0.677726,0.00431085,-0.406207,0.931498,-0.459144,0.295934,0.551217,0.121384,0.777244,0.340628,0.0937354,0.44501,0.111548,-0.636392,0.309974,-0.536281,0.0638883,0.446053;-16.278,-5.6197,-10.2417,7.69222
8;0.64618,0.314608,0.718425,0.586982,-0.717596,0.578372,-0.324885,0.364014,0.314626,0.297862,0.868178,-0.714442,-0.606548,0.185151,0.726733,-0.227586,0.544299,-0.214979,0.00892342,0.23658;-17.327,-10.4541,1.19033,-2.79791
9;0.680346,-0.155691,0.0173289,0.628574,0.0470606,0.892991,-0.102031,0.198864,-0.47926,0.559602,0.489343,-0.450971,0.274618,0.381104,0.182258,-0.159241,0.625472,-0.743361,-0.340697,0.0393029;-14.2496,-2.65219,-5.34369,-3.0583
10;-0.203151,-0.514003,0.243857,0.216684,-0.584817,0.795902,0.0285233,0.575982,-0.250023,0.697743,0.926389,0.447474,-0.204593,0.144476,0.554019,-0.275378,0.719906,-0.373145,-0.554368,0.879642;-19.9371,-8.5167,-12.5778,4.73413
11;0.573063,-0.256926,0.841732,0.749667,-0.829129,0.836728,0.0131025,0.567849,0.154334,0.718988,0.904951,0.279082,-0.441512,-0.180382,0.825188,-0.625152,0.370435,-0.387862,-0.531843,0.889237;-19.5804,-9.43187,-3.88175,-2.58981
12;0.711517,-0.159515,0.80971,0.754243,-0.828996,0.882473,0.208954,0.701173,0.0496402,0.797526,0.872149,0.0490835,-0.444081,-0.17,0.812323,-0.591264,0.371564,-0.492846,-0.531843,0.888891;-19.8289,-9.16132,-2.31376,-4.64944
13;0.882028,0.110941,-0.141741,0.638021,-0.0939029,0.852477,-0.155993,0.655109,-0.137764,0.212249,0.368114,0.492696,0.454004,0.696227,0.0942613,-0.771009,0.290669,-0.530847,0.0702396,0.550392;-21.8007,-1.91328,-4.6427,-0.252978
14;0.589621,0.769971,0.437424,0.488928,-0.0300673,0.489426,-0.441363,0.153748,0.243299,-0.265653,0.437386,-0.00740783,0.439517,0.697645,0.0743407,-0.839709,0.445504,-0.096222,0.0702396,0.310705;-18.7145,-5.98289,-0.91678,4.72642
15;0.20276,0.859629,0.533883,0.692232,0.0574577,0.511782,-0.193437,-0.366812,-0.0291471,-0.267492,0.540933,-0.796855,0.196633,0.291011,0.115472,-0.41835,0.699855,-0.364111,-0.340697,-0.0761198;-13.7984,-8.21244,-1.32008,2.66542
16;0.0378297,0.60617,-0.149478,0.476966,0.26004,0.199289,-0.162354,-0.390216,-0.544722,0.200532,0.673462,-0.699222,-0.00532472,0.445861,0.161595,-0.0720697,0.714389,-0.474169,-0.340697,0.125763;-11.581,-6.08532,-5.78048,2.79064
17;-0.409325,-0.188263,0.0209206,0.227588,-0.228635,0.659525,-0.537758,-0.45656,-0.192295,0.450966,0.916306,0.44148,0.0295564,0.144991,0.193261,0.381353,0.595154,-0.787374,-0.346324,0.506903;-12.8597,-5.21151,-14.2942,3.73482
18;-0.396923,-0.81384,0.841119,0.505491,-0.77364,0.924295,0.0297176,0.389343,0.416563,0.619948,0.929085,0.157565,-0.434206,0.169186,0.59444,-0.504715,0.636214,-0.483153,-0.554368,0.747621;-16.4763,-10.0625,-16.8748,6.19141
19;0.525517,-0.298107,0.773792,0.697493,-0.815141,0.882427,0.208759,0.561478,-0.0341086,0.829994,0.855169,-0.293504,-0.498604,-0.111058,0.816846,-0.593103,0.410001,-0.489792,-0.531843,0.896194;-18.9336,-9.76669,-5.14621,-3.36156
20;0.689648,-0.253562,0.51645,0.759262,-0.763789,0.850537,0.187232,0.762758,-0.359606,0.812146,0.889006,0.288002,-0.446089,-0.0985677,0.813536,-0.405198,0.368267,-0.51629,-0.531843,0.919203;-20.8516,-7.81907,-3.33576,-5.57669
