Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.521912,0.415355,0.467488,-0.0283199,0.300556,0.160925,0.257125,0.137875,0.390829,0.499254,0.0125198,0.154143;-2.40678,-6.7118,0.414508,0.783742
1;0.516201,0.415355,0.435055,-0.118161,0.682569,0.173436,0.415019,0.137875,0.090705,0.392803,0.682191,0.611126;-2.7825,-7.65565,1.61456,0.617609
2;0.497779,0.415355,0.324694,-0.279273,0.679496,0.698138,0.584126,0.137875,0.0830955,0.0202084,0.703247,0.531553;-1.60572,-5.92854,0.988794,1.3816
3;0.463593,0.415355,0.104753,-0.2832,0.669418,0.709067,0.582922,0.137875,0.0528166,0.0887394,0.352315,0.176008;-1.41781,-5.44587,0.286105,2.1215
4;0.596379,-0.111562,-0.169737,-0.470433,0.508684,0.392747,0.801528,-0.01517,-0.0925088,0.00982268,0.652363,0.219994;-2.02342,-2.20913,-0.627902,1.40626
5;0.562052,-0.111562,-0.414237,-0.210206,0.600682,0.619076,0.76466,-0.01517,0.183558,-0.02818,0.533471,0.135039;0.437307,-1.20577,-0.627419,1.90011
6;0.90464,-0.712421,-0.139172,0.741274,0.87663,-0.394445,0.89223,0.801452,-0.253209,-0.0349097,0.335806,0.452594;-0.025052,-14.7439,0.093625,0.448316
7;0.942483,-0.712421,0.842157,0.47289,0.936011,-0.55131,0.92118,0.801452,-0.518071,-0.299834,0.44106,0.446622;-3.4751,-16.2079,0.799936,-0.865361
8;0.732702,0.555743,0.544816,0.00765817,0.946105,0.0939274,0.732535,0.604213,-0.850186,0.0961489,-0.462506,0.157098;-6.38752,-18.2306,0.181652,1.83897
9;0.667446,0.555743,-0.0581536,-0.624457,0.919029,-0.682991,0.735303,0.604213,-0.637596,0.33339,0.040132,0.536247;-8.98414,-14.4895,0.511601,0.290745
10;0.385583,0.415355,-0.372549,-0.787544,0.75305,0.200827,0.669171,0.137875,0.549732,0.0847139,0.719944,0.482487;-2.93544,-0.511594,0.74437,0.495443
11;0.568808,-0.0700848,-0.116937,0.380617,0.638601,0.580229,0.807017,0.362078,0.59334,-0.339542,0.733526,0.0541293;4.2244,-3.9059,0.425694,1.49516
12;0.909484,-0.262097,0.730541,0.438843,0.767557,0.516595,0.93052,-0.258242,-0.0850384,-0.253505,0.296809,-0.637546;0.915165,-2.72199,-0.228877,1.59546
13;0.94893,-0.617364,0.764748,0.613992,0.897943,-0.133587,0.919683,0.0520431,-0.735116,0.669188,0.345307,-0.384287;-2.3658,-10.169,0.307019,2.16627
14;0.953527,-0.617364,0.850923,0.331891,0.905344,-0.0843314,0.930816,0.0520431,-0.532189,0.530196,0.931751,0.552003;-3.76028,-9.58111,1.27871,0.525354
15;0.91085,-0.70323,-0.28249,0.629028,0.898163,0.666458,0.815229,0.408024,-0.773639,0.0514565,0.721472,0.899564;1.31886,-13.7876,-0.226801,2.45444
16;0.923823,-0.70323,0.136169,0.401473,0.889558,0.528576,0.813793,0.408024,0.056468,-0.243829,0.253823,0.734031;-0.30712,-9.48248,-0.180416,0.460006
17;0.914065,-0.70323,-0.188034,0.711673,0.892244,0.106993,0.812058,0.408024,-0.494315,-0.105404,-0.143197,0.543394;-1.02381,-13.7586,-0.822477,0.937552
18;0.927096,-0.70323,0.250456,0.524064,0.890229,-0.291998,0.812601,0.408024,-0.115625,0.0588732,0.0443712,0.642801;-3.11384,-11.9042,0.126012,-0.586073
19;0.619144,0.415355,0.85125,0.0251889,0.84561,0.205005,0.65961,0.137875,0.152047,-0.0071608,0.479389,0.217345;-2.72026,-7.33038,1.66524,0.285707
20;0.526952,0.415355,0.495318,-0.247286,0.731287,0.57514,0.644366,0.137875,-0.504945,0.34565,0.38957,0.146358;-3.60181,-9.19678,0.575829,2.56431
21;0.470496,0.415355,0.15001,-0.551597,0.685261,0.510075,0.602879,0.137875,-0.00477312,0.398478,0.682313,0.49288;-3.48367,-5.36009,0.842643,1.74736
22;0.40257,0.415355,-0.278981,-0.327831,0.65403,0.698202,0.585179,0.137875,0.387649,0.121785,0.707757,0.536067;-0.204904,-3.24681,0.667855,1.72037
23;0.453006,0.415355,0.0352777,-0.119918,0.613266,0.711365,0.572841,0.137875,0.652785,0.0848686,0.456767,0.282914;0.375665,-2.86494,0.715939,1.46761
24;0.497414,0.415355,0.322432,0.0280678,0.64387,0.559368,0.556338,0.137875,0.386946,0.294817,0.399942,0.244715;-0.729457,-5.53893,1.01038,1.57553
25;0.527526,0.415355,0.498437,-0.120306,0.669216,0.51792,0.56877,0.137875,0.168505,0.324656,0.61841,0.448895;-2.07056,-6.60123,1.32205,1.34324
26;0.497333,0.415355,0.321932,-0.238608,0.685566,0.662967,0.578874,0.137875,-0.0170779,0.159041,0.649852,0.474999;-1.86571,-6.67091,0.958488,1.69807
27;0.472359,0.415355,0.162188,-0.333971,0.669172,0.680697,0.585299,0.137875,0.113494,0.136978,0.507131,0.320575;-1.70281,-5.17123,0.587449,1.84216
28;0.647484,-0.0700848,0.489158,0.155069,0.687339,0.416976,0.788919,0.362078,0.0976843,-0.210466,0.747169,0.111847;0.611966,-6.96012,0.748579,1.1737
29;0.719177,-0.0700848,0.844998,0.2594,0.769314,0.598493,0.792961,0.362078,-0.39529,-0.033276,0.466191,-0.267486;-0.186418,-10.0061,0.467801,2.49876
30;0.873224,-0.413401,0.49412,0.234077,0.888226,-0.225183,0.933496,0.656333,-0.942557,-0.156505,0.499417,0.225119;-3.20146,-15.6965,0.19814,1.00886
31;0.93654,-0.0835754,0.142048,0.0595125,0.952415,-0.188276,0.958365,0.288358,-0.859386,-0.440487,0.114284,-0.210686;-3.12814,-11.3491,-0.637226,1.04887
32;0.959634,-0.490066,-0.113677,0.284068,0.965815,-0.687708,0.948002,0.546297,-0.734864,0.357906,-0.3479,-0.269684;-4.66307,-13.8617,-0.931901,1.36892
33;0.964256,-0.490066,0.20585,0.393813,0.967338,-0.86647,0.948803,0.546297,-0.305566,0.401524,0.619171,0.545218;-3.9377,-12.9793,1.11022,-0.469448
