Passo;A  o
0;3
1;2
2;3
3;3
4;3
5;3
6;2
7;3
8;2
9;2
10;3
11;3
12;3
13;3
14;3
15;3
16;3
17;3
18;4
19;2
20;4
21;4
22;2
23;2
24;3
25;3
26;3
27;3
28;3
29;3
30;3
31;3
32;3
33;4
34;2
35;3
36;4
37;4
38;2
39;3
40;3
41;2
42;3
43;2
44;3
45;3
46;4
47;2
48;3
49;4
50;4
51;2
52;3
53;3
54;2
55;3
56;2
57;3
58;3
59;4
60;2
61;3
62;4
63;4
64;2
65;3
66;3
67;2
68;3
69;2
70;3
71;3
72;4
73;2
74;3
75;4
76;4
77;2
78;3
79;3
80;2
81;3
82;2
83;3
84;3
85;4
86;2
87;3
88;4
89;4
90;2
91;3
92;3
93;2
94;3
95;2
96;3
97;3
98;4
99;2
100;3
101;4
102;4
103;2
104;3
105;3
106;2
107;3
108;2
109;3
110;3
111;4
112;2
113;3
114;4
115;4
116;2
117;3
118;3
119;2
120;3
121;2
122;3
123;3
124;4
125;2
126;3
127;4
128;4
129;2
130;3
131;3
132;2
133;3
134;2
135;3
136;3
137;4
138;2
139;3
140;4
141;4
142;2
143;3
144;3
145;2
146;3
147;2
148;3
149;3
150;4
151;2
152;3
153;4
154;4
155;2
156;3
157;3
158;2
159;3
160;2
161;3
162;3
163;4
164;2
165;3
166;4
167;4
168;2
169;3
170;3
171;2
172;3
173;2
174;3
175;3
176;4
177;2
178;3
179;4
180;4
181;2
182;3
183;3
184;2
185;3
186;2
187;3
188;3
189;4
190;2
191;3
192;4
193;4
194;2
195;3
196;3
197;2
198;3
199;2
200;3
201;3
202;4
203;2
204;3
205;4
206;4
207;2
208;3
209;3
210;2
211;3
212;2
213;3
214;3
215;4
216;2
217;3
218;4
219;4
220;2
221;3
222;3
223;2
224;3
225;2
226;3
227;3
228;4
229;2
230;3
231;4
232;4
233;2
234;3
235;3
236;2
237;3
238;2
239;3
240;3
241;4
242;2
243;3
244;4
245;4
246;2
247;3
248;3
249;2
250;3
251;2
252;3
253;3
254;4
255;2
256;3
257;4
258;4
259;2
260;3
261;3
262;2
263;3
264;2
265;3
266;3
267;4
268;2
269;3
270;4
271;4
272;2
273;3
274;3
275;2
276;3
277;2
278;3
279;3
280;4
281;2
282;3
283;4
284;4
285;2
286;3
287;3
288;2
289;3
290;2
291;3
292;3
293;4
294;2
295;3
296;4
297;4
298;2
299;3
300;-1.83255e-06
