Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.364324,-0.326507,0.188473,0.053853,-0.23109,0.245015,0.329274,0.0969836,0.422451,-0.432034,0.430492,0.343575,0.279995,-0.524132,-0.414249,0.0968298,0.484124,0.109066,-0.0519403,0.508326,0.191295,-0.437551,0.127683,0.138326,-0.280777;-4.62554,-0.917862,0.456232,0.420238
1;0.383908,-0.517737,0.520939,-0.130241,-0.332005,0.512002,0.329274,0.193553,0.756156,-0.535322,0.217185,0.343575,0.733383,-0.629374,-0.414249,0.304861,0.442576,0.432033,-0.670216,-0.131846,0.31617,-0.602267,0.34989,0.138326,-0.154425;-5.18201,-6.43047,-3.05929,3.10146
2;0.245397,-0.579331,0.641258,-0.0221751,-0.578509,0.557195,0.329274,0.466611,0.794474,-0.576102,0.24421,0.343575,0.886616,-0.679107,-0.414249,0.707918,0.36559,0.584372,-0.831485,-0.318313,0.255358,-0.532996,0.253075,0.138326,-0.361596;-7.67091,-6.5761,-5.0162,3.47804
3;0.629509,-0.295411,0.3867,-0.474638,-0.723681,0.393798,-0.22976,0.322778,0.753726,-0.8729,0.791573,0.364813,0.978417,-0.496104,-0.0764489,0.47384,0.746183,0.344546,-0.909515,-0.752274,0.669834,-0.509213,0.611132,0.196697,-0.475477;-6.48363,-11.3704,-3.27365,6.29437
4;0.61552,-0.283742,0.253938,-0.778792,-0.2254,0.296964,-0.22976,0.0603926,0.285143,-0.891678,0.946751,0.364813,0.971473,-0.647628,-0.0764489,0.566584,0.672815,0.0523302,-0.86055,-0.792665,0.753258,-0.574315,0.667836,0.196697,-0.304297;-4.87868,-12.446,-1.97351,6.41717
5;0.655339,0.142136,-0.695247,-0.975914,-0.830998,-0.157144,-0.370997,-0.56296,-0.154038,-0.496505,0.593894,-0.240456,0.964435,-0.461949,-0.00575393,0.945034,0.151421,0.284686,-0.362426,-0.289485,0.843325,-0.370067,0.592833,-0.637675,-0.527653;-4.31754,-9.86136,0.679249,6.17533
6;0.968642,0.247257,-0.802203,-0.974665,-0.844694,-0.263781,-0.370997,-0.669914,-0.799906,-0.715769,0.972136,-0.240456,0.841638,-0.627018,-0.00575393,0.846884,0.181645,-0.16597,-0.0978057,0.76714,0.808605,-0.514973,0.70163,-0.637675,-0.582227;-6.37869,-7.75149,4.38784,2.39778
7;0.895162,-0.5784,0.105501,-0.422014,-0.0532582,0.392457,0.206382,-0.390596,-0.214217,-0.708107,0.971617,0.0258499,-0.394348,-0.808315,-0.68281,0.516565,0.125379,0.295101,-0.344612,0.789207,0.627871,-0.587894,0.76361,-0.0821609,-0.337889;-4.72622,-9.20926,0.127808,1.7693
8;0.507659,-0.603801,0.209506,0.191673,-0.397362,0.480609,0.206382,0.401324,0.592174,-0.397277,0.338664,0.0258499,0.188613,-0.655843,-0.68281,0.617313,0.100015,0.832591,-0.62716,-0.120713,0.627774,-0.443411,0.663271,-0.0821609,-0.361473;-4.9409,-7.92498,-4.83338,4.01389
9;0.577706,-0.552331,0.167503,0.0745288,-0.695745,0.407028,0.206382,0.643477,0.8882,-0.552312,0.709675,0.0258499,0.739497,-0.7152,-0.68281,0.816177,0.140997,0.840823,-0.697344,0.303531,0.493856,-0.458632,0.674271,-0.0821609,-0.451515;-7.40986,-4.93651,-4.39762,2.22898
10;0.612819,-0.55797,0.163009,-0.011054,-0.514964,0.436383,0.206382,0.584033,0.925838,-0.661933,0.874001,0.0258499,0.884242,-0.733875,-0.68281,0.727881,0.136525,0.823742,-0.754896,0.0621921,0.575948,-0.514281,0.713617,-0.0821609,-0.604255;-6.76654,-6.51001,-4.32125,3.28891
11;0.687342,-0.578153,0.213864,0.00329232,-0.41662,0.445435,0.206382,0.62501,0.917757,-0.5983,0.859329,0.0258499,0.871469,-0.722886,-0.68281,0.80633,0.120485,0.825691,-0.735123,-0.0756046,0.609053,-0.599451,0.77125,-0.0821609,-0.540705;-6.03551,-6.83673,-4.47533,3.73177
12;0.66033,-0.607719,0.28341,0.035273,-0.424986,0.440119,0.206382,0.64879,0.923921,-0.560092,0.862231,0.0258499,0.886598,-0.714305,-0.68281,0.833269,0.0968787,0.832509,-0.712485,-0.115736,0.606179,-0.565443,0.748607,-0.0821609,-0.59751;-6.13093,-6.58884,-4.44994,3.83982
13;0.696615,-0.596105,0.255143,0.0808635,-0.424563,0.435947,0.206382,0.648656,0.927655,-0.563441,0.847335,0.0258499,0.892202,-0.715031,-0.68281,0.838215,0.106168,0.84206,-0.708617,-0.189761,0.606749,-0.595938,0.768934,-0.0821609,-0.615761;-5.97933,-6.94994,-4.54783,4.154
14;0.82326,-0.365779,-0.032168,-0.472137,-0.596379,0.221529,-0.350979,0.509338,0.854528,-0.828063,0.949438,0.0500991,0.95504,-0.508047,-0.438384,0.616798,0.564202,0.685413,-0.766728,-0.566932,0.845469,-0.462982,0.864358,-0.0222676,-0.405069;-5.23225,-9.47787,-3.93157,6.50367
15;0.883654,-0.310498,-0.578966,-0.93339,-0.478965,-0.0760717,-0.666193,0.0038013,0.327461,-0.7546,0.971301,0.0567047,0.970464,-0.174569,-0.242984,0.800038,0.339745,0.703087,-0.538491,0.143229,0.765691,-0.509906,0.865838,-0.434134,-0.208422;-4.56153,-6.76065,-2.7713,5.66713
16;0.908004,-0.185151,-0.760143,-0.993933,-0.860815,-0.436377,-0.752775,-0.705932,-0.847464,-0.287895,0.987657,0.16882,0.977275,-0.914644,-0.190537,0.655923,0.350823,0.682581,0.713179,0.0483034,0.72811,0.389516,0.463392,-0.803638,0.255076;-7.52941,-3.85243,3.24685,6.07706
17;0.918807,0.286153,-0.966448,-0.99518,-0.946263,-0.0224888,-0.752775,-0.769773,-0.950347,-0.477422,0.95684,0.16882,0.676017,-0.930695,-0.190537,0.930563,0.487824,0.603385,0.425149,0.246174,0.730488,0.656579,0.11005,-0.803638,0.767697;-9.36274,-5.59177,1.6454,4.38845
18;0.766442,0.411483,-0.981795,-0.998294,-0.935456,-0.0128347,-0.752775,-0.813974,-0.957823,-0.515083,0.982918,0.16882,0.773967,-0.934462,-0.190537,0.912711,0.591302,0.186843,0.0139398,0.603443,0.725993,0.834302,-0.311388,-0.803638,0.617051;-10.0721,-5.06558,2.25962,2.25752
19;0.673877,-0.211005,-0.919764,-0.877779,-0.236045,0.0637137,-0.303279,-0.242149,-0.543447,-0.729409,0.988512,0.527111,-0.132437,-0.927309,-0.414698,0.867287,0.555139,0.471039,-0.311439,0.730134,0.294691,0.652139,0.394322,-0.490403,0.416207;-8.10478,-4.68414,-1.72248,1.1392
20;0.544261,-0.302055,-0.873928,-0.699612,-0.384935,0.0594264,-0.303279,0.432214,0.499972,-0.476408,0.975704,0.527111,0.392826,-0.840703,-0.414698,0.839477,0.321442,0.82877,-0.0519786,0.494945,0.296277,0.548532,0.527295,-0.490403,0.482187;-7.52094,1.33715,-2.75998,0.237107
21;0.575335,0.443382,-0.955953,-0.94641,-0.830524,-0.380986,-0.442061,0.25556,0.434107,-0.729599,0.993927,0.298978,0.953769,-0.889578,0.163566,0.796719,0.49018,0.392082,0.044699,-0.269826,0.787931,0.745481,0.253146,-0.644469,0.309119;-9.19625,-1.30423,0.399512,3.08767
22;0.739056,0.524051,-0.972274,-0.986049,-0.761732,-0.355572,-0.442061,-0.421414,-0.00319702,-0.830121,0.995762,0.298978,0.93303,-0.944532,0.163566,0.933639,0.571627,-0.372582,0.199829,0.169792,0.790067,0.676416,0.384062,-0.644469,0.279011;-8.22552,-2.13193,4.73803,1.69404
23;0.563564,0.0233337,-0.673786,-0.674818,0.0692954,0.67418,0.329274,-0.423327,-0.102606,-0.720164,0.996494,0.343575,0.648179,-0.825284,-0.414249,0.789734,0.353255,-0.427553,-0.686941,0.666418,0.464434,-0.238451,-0.106654,0.138326,-0.119961;-5.44042,-6.89637,1.12828,-1.48458
24;0.631703,-0.442531,-0.148699,-0.637736,-0.122132,0.515116,-0.0950052,-0.497225,0.286378,-0.122347,0.829508,0.349404,0.90624,-0.214103,-0.215034,0.711101,0.315775,0.35167,-0.827876,0.665857,0.236675,-0.66326,0.391265,-0.294503,-0.702087;-2.12605,-7.16025,-0.896531,2.30636
25;0.978914,-0.365315,-0.000837273,-0.806604,-0.167848,-0.040407,-0.585797,-0.0183554,-0.412352,-0.652289,0.942939,0.370541,0.949954,0.15496,0.144666,-0.313082,0.579286,0.457743,-0.64519,-0.227539,0.623247,-0.789372,0.827997,-0.238718,0.0585728;-1.73891,-10.5182,-2.15597,7.31807
26;0.767617,-0.491993,0.258294,-0.963554,-0.226545,0.243714,-0.628223,-0.355494,-0.694825,-0.395503,0.681629,0.239723,0.456077,-0.438778,-0.409109,-0.239527,0.602071,0.491835,0.131303,-0.337682,0.710189,-0.20997,0.01624,-0.142745,0.924181;-3.69326,-7.04487,-0.309066,5.85288
27;-0.153914,0.287129,-0.619186,-0.985328,-0.908258,0.41341,-0.313288,-0.577645,-0.935869,-0.226747,-0.0410949,-0.0574801,0.563302,-0.766602,-0.190014,0.689449,0.635269,0.181423,-0.38861,-0.580797,0.773904,0.52315,-0.851987,-0.407818,0.623662;-6.97454,-9.15073,-1.46035,4.57061
28;0.460675,0.59673,-0.854843,-0.9958,-0.97385,0.562818,-0.313288,-0.876581,-0.949239,-0.557735,0.899522,-0.0574801,0.81144,-0.851657,-0.190014,0.879578,0.804095,-0.577451,-0.820464,0.796115,0.667113,0.324951,-0.765664,-0.407818,-0.279089;-8.61913,-9.84417,3.16439,-0.505344
29;0.955558,0.334544,-0.96742,-0.996687,-0.817819,-0.516516,-0.722136,-0.963811,-0.91134,-0.750225,0.896386,0.304998,0.84217,-0.84246,0.36906,0.840322,0.67866,-0.267429,-0.529452,0.641971,0.652914,0.113182,0.794994,-0.836226,-0.461554;-7.56232,-10.4897,3.72292,3.94074
