Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.21583,-0.394686,-0.153906,0.364407,-0.493003,0.00394125,0.334441,-0.354262,0.405603,-0.363341,0.356683,0.190888,-0.191403,-0.177567,-0.136749,0.36428,-0.0504162,0.292307,0.271962,0.030732,-0.317915,-0.518522,0.397429,-0.454493,-0.134946;-0.698798,1.66496,-2.79155,1.20139
1;0.228845,-0.714402,-0.498168,0.643559,-0.460823,0.683285,0.0405872,-0.552553,0.844615,-0.393659,0.367913,0.269338,-0.208518,0.00394834,-0.136749,0.713739,-0.383826,0.289688,0.542145,-0.0837032,-0.846205,-0.518522,0.554599,-0.454493,-0.0676684;-0.156337,-0.204366,-6.10217,1.74162
2;0.228845,-0.621516,-0.715944,0.710359,-0.460823,0.922253,-0.36333,-0.562686,0.752004,-0.414793,0.483515,0.614946,-0.318438,0.0203468,-0.136749,0.968602,-0.159884,-0.192535,0.550825,-0.177665,-0.683025,-0.518522,0.55904,-0.454493,-0.281455;-0.110154,-0.965716,-4.86435,1.72315
3;0.228845,-0.576585,-0.415454,0.757134,-0.460823,0.826267,-0.217335,-0.63373,0.712085,-0.562236,0.492663,0.431125,-0.257566,0.125026,-0.136749,0.965109,0.218672,-0.35264,0.569581,-0.186169,0.0460205,-0.518522,0.602896,-0.454493,-0.297347;-1.05229,-0.160611,-5.5477,2.0506
4;0.669854,-0.50317,-0.51611,0.70051,-0.439752,-0.000906138,0.243137,-0.637035,0.807475,-0.463046,0.755204,0.325584,-0.0408812,0.392843,-0.619705,0.924014,-0.44297,0.228308,0.582819,-0.101552,0.538548,-0.0846949,0.661189,-0.190418,-0.167394;0.981976,-0.0211471,-6.73522,8.32294
5;0.665445,-0.575941,-0.875886,0.404676,-0.313822,-0.42874,-0.13226,-0.616799,0.88981,-0.426889,0.900191,0.128302,0.330087,0.204584,-0.619705,0.783494,-0.730877,0.682041,0.87408,-0.10128,-0.165674,-0.0846949,0.737684,-0.190418,-0.404825;4.38058,-1.63368,-9.22839,6.09471
6;0.74118,0.0678196,-0.970627,0.366467,-0.00401317,0.388387,0.240822,-0.712842,0.672335,-0.548642,0.698395,0.894772,-0.0815782,-0.357976,-0.57549,0.74524,-0.697107,0.915276,0.856048,0.287451,-0.323805,0.00250655,0.697649,-0.566114,0.257132;-0.372123,-0.56208,-4.8889,6.13199
7;0.765021,-0.424153,-0.911904,-0.0868248,0.511786,0.0819572,-0.0385578,-0.482623,0.840479,-0.744107,0.595905,0.937331,-0.268949,0.123848,-0.678884,0.857737,-0.909689,0.659824,0.690798,0.693039,-0.757919,0.0652146,0.571705,-0.300705,0.78326;6.55682,2.09491,-3.04509,6.57423
8;0.748113,-0.706956,-0.901203,-0.785765,0.335467,0.699584,-0.677232,-0.786754,0.359423,-0.809929,0.929054,0.973423,-0.799373,0.537389,-0.637657,0.946785,-0.851808,0.488522,0.869244,0.693503,-0.735508,0.0335482,0.537849,-0.712634,0.785938;8.417,4.10265,-5.1609,5.61963
9;0.697316,-0.468324,-0.850639,-0.466971,0.2574,0.613509,-0.0238283,-0.60893,0.855927,-0.510129,0.948373,0.776527,-0.24133,0.777461,-0.714283,0.968077,0.18022,0.149853,0.781624,0.935647,0.0810035,-0.0220939,0.738877,0.137836,-0.252184;7.26071,0.631493,-3.84095,6.53493
10;0.211867,-0.712425,-0.892267,-0.545256,-0.311672,0.278793,-0.519718,-0.704426,0.691375,-0.396661,0.886291,-0.119548,0.182313,0.051746,-0.136749,0.942135,0.605907,-0.143318,0.896838,0.564104,-0.597788,-0.518522,0.746094,-0.454493,-0.761795;7.40859,-3.10619,-6.63402,-2.69986
11;0.228845,0.160032,-0.492674,0.185569,-0.460823,0.796734,0.0804287,-0.532439,0.497612,-0.283248,0.501509,0.691557,-0.296597,-0.340074,-0.136749,0.917231,0.750682,0.0983683,0.622744,0.533387,-0.228802,-0.518522,0.729897,-0.454493,-0.36419;-2.39553,-0.823601,-1.28317,0.561676
12;0.228845,-0.755474,-0.356043,0.217418,-0.460823,0.170431,0.0380105,-0.629788,0.80006,-0.483779,0.268844,0.0879674,0.106329,0.104372,-0.136749,0.859276,0.265955,-0.270433,0.572449,-0.0166973,-0.776591,-0.518522,0.609419,-0.454493,0.00872932;2.97478,-0.884512,-5.54364,-0.963946
13;0.228845,-0.364813,-0.43821,0.672606,-0.460823,0.914618,-0.377275,-0.385772,0.559946,-0.484503,0.537836,0.746131,-0.348271,-0.274166,-0.136749,0.940926,-0.105967,0.175521,0.534294,0.10143,-0.362676,-0.518522,0.518774,-0.454493,-0.380533;-1.90796,1.10663,-3.03643,2.39943
14;0.228845,-0.617357,-0.429339,0.596575,-0.460823,0.524463,-0.000896085,-0.656354,0.747167,-0.557736,0.313016,0.151572,-0.159274,0.15306,-0.136749,0.908818,0.425646,-0.347777,0.578197,-0.205195,-0.405523,-0.518522,0.62234,-0.454493,0.00317855;0.458275,-1.35245,-5.66222,0.413312
15;0.294801,-0.57986,-0.659361,0.923463,0.00905046,0.826207,0.188677,-0.765178,0.765274,-0.636987,0.739939,0.676696,-0.641575,-0.348583,0.215333,0.9,0.365861,0.0815702,0.365673,0.190263,-0.180888,-0.125265,0.686295,0.0625161,-0.601736;-1.08299,0.176984,-1.67352,5.21714
16;0.280515,-0.888229,-0.670693,0.701132,-0.0979052,0.742512,0.638352,-0.898567,0.903049,-0.737495,0.555748,0.137556,-0.585289,0.0980351,0.215333,0.867287,0.443233,-0.136453,0.310249,0.0472537,-0.467851,-0.125265,0.795259,0.0625161,-0.325926;1.0673,-1.29106,-4.32524,4.53819
17;0.280515,-0.904149,-0.780843,0.771527,-0.0979052,0.938479,0.470117,-0.876567,0.923569,-0.749055,0.73718,0.422977,-0.682904,0.044384,0.215333,0.94178,-0.14189,-0.0763991,0.260451,0.188321,-0.583442,-0.125265,0.753075,0.0625161,-0.642167;0.91667,-0.424147,-3.78718,6.34265
18;0.280515,-0.91572,-0.784148,0.702197,-0.0979052,0.947596,0.536604,-0.903133,0.940519,-0.791968,0.718716,0.416145,-0.681758,0.137087,0.215333,0.958732,0.155438,-0.215391,0.299981,0.195622,-0.566092,-0.125265,0.794677,0.0625161,-0.61;1.33759,-0.857296,-3.69682,5.60155
19;0.280515,-0.922617,-0.770301,0.698175,-0.0979052,0.949146,0.516633,-0.901709,0.941507,-0.783042,0.749965,0.405802,-0.684681,0.13601,0.215333,0.962216,0.0870202,-0.221694,0.296002,0.244491,-0.526268,-0.125265,0.790745,0.0625161,-0.662054;1.3926,-0.689571,-3.73154,5.78994
