Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.21583,-0.394686,-0.153906,0.364407,-0.493003,0.00394125,0.334441,-0.354262,0.405603,-0.363341,0.356683,0.190888,-0.191403,-0.177567,-0.136749,0.36428,-0.0504162,0.292307,0.271962,0.030732,-0.317915,-0.518522,0.397429,-0.454493,-0.134946;-1.84354,-1.70157,0.304629,1.84726
1;0.228845,-0.714402,-0.498168,0.643559,-0.460823,0.683285,0.0405872,-0.552553,0.844615,-0.393659,0.367913,0.269338,-0.208518,0.00394834,-0.136749,0.713739,-0.383826,0.289688,0.542145,-0.0837032,-0.846205,-0.518522,0.554599,-0.454493,-0.0676684;-3.94807,-2.26243,0.147528,0.794349
2;0.228845,-0.621516,-0.715944,0.710359,-0.460823,0.922253,-0.36333,-0.562686,0.752004,-0.414793,0.483515,0.614946,-0.318438,0.0203468,-0.136749,0.968602,-0.159884,-0.192535,0.550825,-0.177665,-0.683025,-0.518522,0.55904,-0.454493,-0.281455;-4.244,-2.24561,0.0998791,-0.306952
3;0.228845,-0.576585,-0.415454,0.757134,-0.460823,0.826267,-0.217335,-0.63373,0.712085,-0.562236,0.492663,0.431125,-0.257566,0.125026,-0.136749,0.965109,0.218672,-0.35264,0.569581,-0.186169,0.0460205,-0.518522,0.602896,-0.454493,-0.297347;-3.89257,-1.62702,-0.618517,0.571046
4;0.228845,-0.566847,-0.359386,0.761029,-0.460823,0.32801,-0.174619,-0.613091,0.729142,-0.548171,0.548499,-0.10722,-0.262319,0.0672498,-0.136749,0.907255,0.0506427,-0.290187,0.571041,-0.262276,0.0497769,-0.518522,0.606222,-0.454493,-0.396517;-3.08123,-1.38615,-0.844582,1.36763
5;0.365777,-0.4049,-0.677568,0.776429,-0.175746,0.441574,0.209141,-0.794327,0.727626,-0.805162,0.105257,0.238334,-0.595919,-0.153455,-0.0686707,0.729996,-0.390249,0.445077,0.507625,-0.169853,-0.180715,-0.451761,0.514743,-0.734929,0.161239;-4.06645,-2.91502,-0.0958357,0.97235
6;0.373073,-0.809287,-0.859145,0.707884,-0.195771,0.64247,0.00994526,-0.807444,0.723828,-0.774468,0.0347071,0.14197,-0.439602,0.163524,-0.0686707,0.781276,-0.649272,0.376605,0.47447,-0.161407,-0.909847,-0.451761,0.305114,-0.734929,0.275061;-4.94155,-3.35499,0.0192819,0.433
7;0.765258,-0.839313,-0.940867,0.691943,0.0876087,0.935044,0.414594,-0.957917,0.572938,-0.801166,0.913787,0.96603,-0.902434,0.311732,-0.222703,0.935317,-0.687968,0.431708,0.619078,0.0676104,-0.835782,0.396214,0.549359,-0.585676,0.341534;-4.98072,-2.44083,0.620978,0.0369853
8;0.672028,-0.943705,-0.875606,-0.138062,-0.418387,0.905301,0.506325,-0.863393,0.964166,-0.40628,0.900908,0.462837,0.27931,0.775158,-0.619705,0.973958,-0.758683,0.15224,0.839328,0.116943,-0.758199,-0.0846949,0.776407,-0.190418,-0.467495;-3.40753,-0.546356,-2.22525,1.68202
9;0.665445,-0.546001,-0.932899,0.19071,-0.313822,0.910795,-0.19561,-0.521982,0.8848,-0.250339,0.941902,0.912218,0.156044,-0.0989963,-0.619705,0.98989,-0.785083,0.173261,0.882331,0.567762,-0.440263,-0.0846949,0.773459,-0.190418,-0.6807;-3.42031,-1.00949,-0.21894,0.575675
10;0.665445,-0.359787,-0.755079,-0.285978,-0.313822,0.503082,-0.0958136,-0.584924,0.762203,-0.224329,0.8041,0.8141,0.342004,0.0187999,-0.619705,0.966839,0.0842992,0.169389,0.883385,0.365692,-0.0442841,-0.0846949,0.782727,-0.190418,0.0261641;-2.64967,0.598216,-1.60477,2.74498
11;0.665445,-0.244118,-0.773306,-0.0756341,-0.313822,-0.0260652,-0.0594056,-0.465387,0.669585,-0.205892,0.832545,0.764991,0.407945,-0.158063,-0.619705,0.906045,-0.182973,0.435798,0.876018,0.573908,-0.0201611,-0.0846949,0.750195,-0.190418,-0.0947725;-2.1813,-0.0786835,-0.616209,3.24716
12;0.665445,-0.196929,-0.795441,-0.292067,-0.313822,-0.134786,0.0479151,-0.441898,0.675372,-0.165844,0.788271,0.780208,0.456309,-0.218985,-0.619705,0.782461,-0.0645547,0.691688,0.877573,0.43177,-0.394245,-0.0846949,0.757235,-0.190418,0.0952397;-2.07497,0.237949,-0.580892,4.07818
13;0.665445,-0.235198,-0.854795,-0.146143,-0.313822,0.297705,0.0156687,-0.403895,0.671991,-0.0674758,0.770774,0.8901,0.476356,-0.262634,-0.619705,0.836285,-0.287834,0.730647,0.875144,0.54141,-0.577426,-0.0846949,0.746202,-0.190418,0.15389;-2.76205,-0.0910462,-0.354698,3.15593
14;0.665445,-0.233774,-0.853905,-0.259619,-0.313822,0.49375,0.0084393,-0.387987,0.646511,-0.112213,0.757475,0.921939,0.465705,-0.280428,-0.619705,0.911425,-0.172939,0.54843,0.874172,0.487869,-0.621211,-0.0846949,0.741725,-0.190418,0.202243;-2.89353,0.14366,-0.715812,3.06354
15;0.665445,-0.248489,-0.79353,-0.20489,-0.313822,0.528741,0.0252786,-0.389252,0.643479,-0.171681,0.751866,0.926237,0.466199,-0.270998,-0.619705,0.927201,-0.205116,0.441269,0.873428,0.550941,-0.487718,-0.0846949,0.738277,-0.190418,0.221824;-2.99003,-0.00273753,-0.723714,2.92006
16;0.665445,-0.260881,-0.757098,-0.269199,-0.313822,0.422258,0.0248601,-0.387197,0.647868,-0.184512,0.754853,0.908302,0.456047,-0.271436,-0.619705,0.917727,-0.176298,0.420585,0.873113,0.526718,-0.459758,-0.0846949,0.736811,-0.190418,0.21381;-2.77205,0.0825913,-0.756205,3.04758
17;0.74118,-0.210972,-0.88564,-0.286196,-0.00401317,0.505657,0.374906,-0.641683,0.607274,-0.619486,0.474256,0.951389,0.0647588,-0.458388,-0.57549,0.832701,-0.501973,0.735817,0.84659,0.682987,-0.569357,0.00250655,0.652371,-0.566114,0.631825;-3.7856,-1.14266,-0.658527,2.83695
18;0.776008,-0.705499,-0.953692,0.0595727,0.454155,0.748075,0.672562,-0.866036,0.760858,-0.702141,0.630584,0.965082,-0.30364,-0.427875,-0.290694,0.761349,-0.229783,0.778742,0.754925,0.842185,-0.940388,0.422635,0.696027,-0.0886061,0.510978;-3.35303,-1.45282,0.63294,3.08555
19;0.579201,-0.709121,-0.837209,-0.873901,0.768793,0.961577,-0.258541,-0.970925,0.910823,-0.742968,0.934038,0.996132,-0.968148,0.324377,-0.642476,0.942724,-0.762652,-0.26031,0.405275,0.775394,-0.894197,0.668885,0.744951,-0.196583,0.850895;-4.18997,-0.0224879,-1.53386,-1.57055
20;0.581359,-0.670658,-0.731948,-0.900429,0.809145,0.913457,-0.502861,-0.989645,0.894311,-0.891389,0.971011,0.985403,-0.97692,0.750158,-0.642476,0.978992,-0.00218264,-0.398143,0.513416,0.936172,0.337216,0.668885,0.812865,-0.196583,0.514176;-4.06656,1.12838,-2.56526,-1.10433
21;0.551623,-0.772619,-0.884026,-0.93114,0.494437,0.102175,-0.0987487,-0.996619,0.78325,-0.761406,0.977521,0.701909,-0.926263,0.704996,-0.530636,0.890509,0.736479,-0.209953,0.756811,0.816521,0.141142,0.632709,0.849293,-0.48589,-0.151279;-2.6252,1.26317,-2.9025,2.01889
22;0.557658,-0.824821,-0.90438,-0.906688,0.468262,0.520028,0.115922,-0.996421,0.9015,-0.605221,0.97505,0.785759,-0.934302,0.679735,-0.530636,0.756922,0.374161,0.359105,0.716511,0.815583,-0.540968,0.632709,0.85033,-0.48589,-0.113407;-3.27279,1.02933,-2.36233,1.66816
23;0.557658,-0.877258,-0.966468,-0.906507,0.468262,0.906075,-0.00034756,-0.996449,0.927483,-0.559941,0.974325,0.927575,-0.936749,0.683858,-0.530636,0.940229,0.148829,0.0723756,0.718414,0.8198,-0.864249,0.632709,0.849937,-0.48589,-0.0921916;-3.83412,0.745206,-2.45356,0.636822
24;0.0832858,-0.750123,-0.94994,-0.714916,0.622504,0.97783,0.0136248,-0.990402,0.947182,-0.748007,0.836533,0.847867,-0.878911,0.192015,-0.0767906,0.964104,0.827006,-0.252507,0.431797,0.904657,-0.795728,0.280524,0.818979,-0.241177,-0.596082;-2.65667,0.126572,-1.67047,0.893186
25;0.0445164,-0.874681,-0.724212,-0.830978,0.330272,0.966992,-0.132772,-0.995438,0.813312,-0.827032,0.811392,0.895146,-0.978476,0.409857,-0.00411667,0.9562,0.696905,-0.658992,0.221584,0.687764,-0.793224,0.251023,0.79488,-0.679532,0.0979854;-3.2896,-0.223486,-2.23042,-0.469662
26;-0.0611795,-0.743397,-0.436323,-0.383388,0.242943,0.96248,0.140582,-0.97954,0.948485,-0.716944,0.813472,0.659861,-0.878036,0.430897,-0.144751,0.969622,0.918796,-0.615607,-0.173421,0.84359,-0.245311,0.198188,0.841444,0.200248,-0.74083;-1.42204,0.131897,-1.70982,0.277742
27;-0.087536,-0.753927,-0.528705,-0.485465,0.282822,0.870336,-0.11838,-0.976933,0.960853,-0.856933,0.794162,0.364953,-0.887257,0.349389,-0.144751,0.954192,0.883885,-0.613569,-0.167052,0.682578,0.127203,0.198188,0.841792,0.200248,-0.744588;-1.11785,0.617261,-2.09344,-0.123173
28;0.210071,-0.84733,-0.444707,-0.473514,-0.458901,0.406,-0.240203,-0.837504,0.798435,-0.860812,0.516071,-0.666486,-0.529373,0.585488,-0.136749,0.947079,0.546179,-0.319208,0.45335,0.574574,0.281953,-0.518522,0.704264,-0.454493,-0.653193;-1.40418,0.597579,-3.90725,1.57698
29;0.228845,-0.440097,-0.679196,0.174621,-0.460823,0.271264,-0.241668,-0.71085,0.797257,-0.610797,0.735688,-0.528524,-0.393258,0.31656,-0.136749,0.883934,0.582859,0.00633643,0.565294,0.445358,-0.365982,-0.518522,0.614638,-0.454493,-0.705875;-2.55231,0.00337082,-2.28868,3.19512
30;0.228845,-0.380473,-0.709464,0.305965,-0.460823,0.605659,-0.112776,-0.710706,0.834715,-0.504386,0.639012,0.0979921,-0.174376,0.194859,-0.136749,0.924915,0.514021,0.103778,0.608502,-0.0703468,-0.540837,-0.518522,0.686972,-0.454493,-0.542708;-3.29686,-0.456961,-1.56123,2.71774
31;0.228845,-0.481699,-0.722789,0.703134,-0.460823,0.720617,-0.205004,-0.61583,0.765953,-0.498532,0.58325,0.435725,-0.142614,-0.0123682,-0.136749,0.956236,0.0223945,-0.137732,0.593904,-0.0634523,-0.458538,-0.518522,0.65659,-0.454493,-0.466007;-3.81503,-1.88177,-0.324864,1.04001
32;0.228845,-0.501931,-0.460939,0.699347,-0.460823,0.696028,-0.172702,-0.590074,0.714281,-0.526968,0.474306,0.405398,-0.190615,-0.0427793,-0.136749,0.943375,0.131207,-0.218491,0.585301,-0.250095,-0.203612,-0.518522,0.638028,-0.454493,-0.288676;-3.68005,-1.65277,-0.421772,1.00851
33;0.228845,-0.54179,-0.359874,0.788612,-0.460823,0.529646,-0.187373,-0.582334,0.703585,-0.525389,0.456864,0.170382,-0.223279,0.00319286,-0.136749,0.911431,-0.0493088,-0.201427,0.568108,-0.247614,-0.0636837,-0.518522,0.599526,-0.454493,-0.256697;-3.49332,-1.71848,-0.422553,0.85405
34;0.228845,-0.493423,-0.391258,0.787595,-0.460823,0.42394,-0.187436,-0.591112,0.71287,-0.518599,0.483091,0.0215429,-0.250831,0.0344808,-0.136749,0.877904,-0.0308356,-0.0832353,0.565308,-0.33584,-0.0740712,-0.518522,0.593085,-0.454493,-0.290232;-3.37385,-1.48735,-0.537938,1.16366
35;0.228845,-0.471055,-0.497705,0.821178,-0.460823,0.400879,-0.180938,-0.608241,0.734189,-0.50079,0.500462,0.00245329,-0.225309,0.060822,-0.136749,0.870869,-0.0989032,-0.00668718,0.569514,-0.371288,-0.123576,-0.518522,0.602741,-0.454493,-0.316992;-3.42767,-1.56129,-0.523645,1.17208
36;0.228845,-0.451607,-0.569547,0.833269,-0.460823,0.435699,-0.190918,-0.602511,0.731576,-0.493612,0.514781,0.0684209,-0.205336,0.0364236,-0.136749,0.88207,-0.133277,0.010054,0.572283,-0.399991,-0.171123,-0.518522,0.609042,-0.454493,-0.342087;-3.49613,-1.6495,-0.42232,1.05471
37;0.228845,-0.450689,-0.567371,0.842509,-0.460823,0.464269,-0.180138,-0.598158,0.725484,-0.49838,0.501527,0.126944,-0.189661,0.0172984,-0.136749,0.889956,-0.144059,-0.015223,0.574555,-0.401406,-0.157042,-0.518522,0.614178,-0.454493,-0.321973;-3.54036,-1.73556,-0.366297,0.96735
38;0.669854,-0.389478,-0.663915,0.800834,-0.439752,0.147119,0.235849,-0.613799,0.798369,-0.410918,0.719238,0.520501,0.0359505,0.336451,-0.619705,0.908595,-0.59473,0.458341,0.584202,-0.249218,0.38562,-0.0846949,0.664039,-0.190418,-0.0655537;-3.48417,-1.33963,-0.28087,1.94814
39;0.665445,-0.573844,-0.908475,0.529052,-0.313822,-0.358865,-0.144776,-0.57787,0.868723,-0.415732,0.89206,0.326623,0.391286,0.133091,-0.619705,0.83349,-0.776678,0.620277,0.872058,-0.166701,-0.261597,-0.0846949,0.728145,-0.190418,-0.357253;-3.12483,-1.16589,0.279484,3.00229
40;0.74118,0.0597258,-0.962631,0.426037,-0.00401317,0.474507,0.255526,-0.692345,0.63998,-0.57711,0.670583,0.919991,-0.0775666,-0.407999,-0.57549,0.766906,-0.715453,0.906651,0.855533,0.238886,-0.229544,0.00250655,0.695249,-0.566114,0.324671;-4.42206,-1.54076,0.170543,2.25582
41;0.765021,-0.437278,-0.901221,-0.03454,0.511786,-0.0160601,-0.0237571,-0.472623,0.836096,-0.751914,0.571763,0.927651,-0.273377,0.120061,-0.678884,0.840573,-0.918605,0.623053,0.687344,0.674124,-0.748963,0.0652146,0.560878,-0.300705,0.801609;-5.24132,-2.04527,0.525262,1.99082
42;0.748113,-0.71247,-0.893241,-0.777818,0.335467,0.702718,-0.682743,-0.784299,0.358057,-0.806311,0.928674,0.972829,-0.802079,0.5404,-0.637657,0.939754,-0.860198,0.540793,0.867841,0.674647,-0.723826,0.0335482,0.527943,-0.712634,0.788459;-4.97836,-0.303524,-1.26016,-1.71559
43;0.591558,-0.337233,-0.914063,-0.694454,0.808637,0.828534,-0.0128983,-0.987277,0.892293,-0.7588,0.983007,0.985722,-0.969999,0.671888,-0.642476,0.920344,0.379098,-0.229358,0.597552,0.926657,-0.335468,0.668885,0.811819,-0.196583,0.460026;-4.5159,0.939152,-2.47499,1.40739
44;0.581359,-0.756077,-0.846541,-0.927188,0.809145,0.592498,-0.466506,-0.990041,0.919333,-0.842837,0.982755,0.960893,-0.965598,0.750933,-0.642476,0.961616,-0.160986,-0.313888,0.528576,0.900158,0.000318948,0.668885,0.82217,-0.196583,0.262448;-3.64827,0.724373,-2.19367,-0.805354
45;0.0431756,-0.808795,-0.858594,-0.904716,0.474207,0.728047,-0.493697,-0.996325,0.706886,-0.795457,0.953625,0.614108,-0.955486,0.476549,-0.00411667,0.881243,0.885421,-0.470945,0.750383,0.768986,-0.458629,0.251023,0.823742,-0.679532,-0.383166;-2.9111,0.851958,-2.5879,-0.00338343
46;-0.0611795,-0.520136,-0.576046,-0.455654,0.242943,0.882923,0.319305,-0.981085,0.916814,-0.333522,0.829073,0.467221,-0.867502,0.412788,-0.144751,0.932134,0.96753,-0.496334,-0.141599,0.838248,-0.0845226,0.198188,0.863669,0.200248,-0.76537;-0.53332,0.806975,-2.50357,0.496403
47;0.210071,-0.918842,-0.552902,-0.593364,-0.458901,0.577608,-0.179089,-0.837834,0.886789,-0.849706,0.561388,-0.539973,-0.42014,0.572908,-0.136749,0.95825,0.234655,-0.327391,0.475265,0.527962,-0.330864,-0.518522,0.714206,-0.454493,-0.68364;-1.77838,0.242481,-3.67785,1.34393
48;0.228845,-0.434455,-0.689627,0.222997,-0.460823,0.793582,-0.296276,-0.685397,0.792874,-0.603461,0.731433,0.0430733,-0.414867,0.219512,-0.136749,0.95998,0.509131,-0.1177,0.572542,0.542611,-0.387541,-0.518522,0.63054,-0.454493,-0.700551;-3.22176,-0.484131,-1.74223,1.86081
49;0.228845,-0.526677,-0.604989,0.2079,-0.460823,0.605101,-0.111084,-0.716403,0.825628,-0.543359,0.595037,0.0959186,-0.170711,0.214697,-0.136749,0.954109,0.60775,-0.26831,0.607868,0.000334879,-0.460313,-0.518522,0.685683,-0.454493,-0.475499;-3.13258,-0.512796,-1.8655,2.60256
50;0.228845,-0.479575,-0.529277,0.6624,-0.460823,0.733303,-0.2218,-0.603994,0.750536,-0.516224,0.592755,0.383443,-0.22248,-0.0158794,-0.136749,0.951604,0.0751857,-0.137335,0.587131,0.0465343,-0.217962,-0.518522,0.642016,-0.454493,-0.480546;-3.57801,-1.59271,-0.435837,0.908678
51;0.228845,-0.531,-0.451141,0.633443,-0.460823,0.514384,-0.1525,-0.623191,0.744231,-0.528881,0.472311,0.144451,-0.206642,0.0337164,-0.136749,0.923016,0.231983,-0.227243,0.586777,-0.232502,-0.253104,-0.518522,0.641246,-0.454493,-0.282224;-3.43974,-1.37026,-0.838673,1.67882
52;0.228845,-0.494291,-0.414529,0.781313,-0.460823,0.59136,-0.216536,-0.588282,0.714608,-0.512541,0.500042,0.196825,-0.237889,0.0185495,-0.136749,0.909731,-0.0584608,-0.0722223,0.567789,-0.241714,-0.0863543,-0.518522,0.598793,-0.454493,-0.32626;-3.55463,-1.59666,-0.383769,0.777779
53;0.228845,-0.494455,-0.497513,0.785162,-0.460823,0.403951,-0.172699,-0.607288,0.725979,-0.517829,0.491666,0.0239723,-0.223694,0.0484571,-0.136749,0.891668,0.00668695,-0.127534,0.572216,-0.338527,-0.157304,-0.518522,0.60889,-0.454493,-0.303936;-3.42194,-1.56311,-0.624062,1.35359
