Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.432634,0.0136342,-0.0132709,-0.0452058,-0.374237,0.233625,0.458168,-0.283595,0.35538,-0.11565;1.12545,-1.13829,-1.42574,0.551722
1;0.304644,0.253726,-0.0132709,-0.0658895,-0.392391,0.233625,0.571479,-0.672314,0.898407,-0.11565;0.555819,-1.04009,-1.66054,1.73787
2;0.475978,-0.15808,-0.0132709,-0.0682012,-0.65806,0.233625,0.693524,-0.709647,0.967212,-0.11565;0.516131,-1.25817,-1.62888,1.72741
3;0.613118,-0.251246,-0.0132709,-0.101935,-0.145552,0.233625,0.703603,-0.819434,0.988822,-0.11565;0.413473,-1.65197,-1.70467,1.79104
4;0.790718,-0.027524,0.459847,-0.342865,0.413903,0.159966,0.669854,-0.729846,0.868488,-0.357583;0.394791,-2.29192,-1.34192,1.7461
5;0.860005,-0.127715,0.459847,-0.84903,0.090851,0.159966,0.521938,-0.442872,0.165294,-0.357583;0.0403926,-1.8491,-0.338723,1.83299
6;0.805301,0.0146612,0.509371,-0.925249,-0.301609,0.385274,0.0914249,-0.0557283,0.686836,-0.434264;0.633564,-1.10877,-1.73278,1.00984
7;0.79689,-0.00740172,0.786904,-0.979484,-0.215866,0.253431,0.0856018,-0.0682135,0.914295,-0.777571;0.735018,-1.57815,-2.10721,0.693492
8;0.394684,0.140262,0.832416,-0.977924,-0.727143,0.534248,-0.529707,-0.457889,0.82887,-0.445566;0.775145,-1.49548,-1.95237,1.07639
9;-0.507998,0.353698,0.832416,-0.98387,-0.818787,0.534248,-0.381624,-0.523402,0.990642,-0.445566;1.05016,-1.81333,-2.8232,0.605752
10;-0.854576,0.867409,0.68475,-0.949728,-0.976321,0.91548,-0.231164,-0.723924,0.998239,0.404075;0.932953,-1.58308,-2.75157,1.50859
11;-0.753563,0.814773,0.834984,-0.962562,-0.996663,0.834789,-0.565749,-0.844046,0.999768,-0.0854881;1.06894,-1.70638,-2.67852,1.31131
12;-0.904619,0.794562,0.834984,-0.97967,-0.996068,0.834789,-0.562445,-0.793741,0.999847,-0.0854881;1.1494,-1.74655,-2.84333,1.10765
13;-0.779608,0.877636,0.64881,-0.909839,-0.98167,0.865655,0.237503,-0.915233,0.998878,0.477343;0.677559,-1.90201,-2.39991,2.08575
14;0.143694,0.860267,0.64881,-0.815848,-0.985828,0.865655,0.361573,-0.960535,0.99916,0.477343;0.373966,-1.61502,-1.54719,2.91749
15;0.230486,0.646867,0.64881,-0.816025,-0.985044,0.865655,0.382158,-0.965335,0.999273,0.477343;0.372287,-1.76477,-1.52397,2.84628
16;0.261337,0.617275,0.64881,-0.815992,-0.971088,0.865655,0.384318,-0.965998,0.99928,0.477343;0.365735,-1.7843,-1.51062,2.84773
17;0.264489,0.60631,0.64881,-0.815394,-0.968334,0.865655,0.384616,-0.965338,0.999244,0.477343;0.367508,-1.79273,-1.51157,2.84039
18;0.264298,0.605177,0.64881,-0.815276,-0.967249,0.865655,0.384319,-0.965202,0.999235,0.477343;0.368048,-1.79401,-1.51242,2.83872
19;0.263736,0.605246,0.64881,-0.81523,-0.967135,0.865655,0.384258,-0.965134,0.999231,0.477343;0.368352,-1.79416,-1.51289,2.83813
20;0.263596,0.605448,0.64881,-0.815225,-0.967142,0.865655,0.384228,-0.965126,0.999231,0.477343;0.368383,-1.79403,-1.51296,2.83814
21;0.263546,0.605498,0.64881,-0.815225,-0.967163,0.865655,0.384224,-0.965125,0.999231,0.477343;0.368393,-1.794,-1.51298,2.83814
22;0.263541,0.605516,0.64881,-0.815226,-0.967168,0.865655,0.384224,-0.965126,0.999231,0.477343;0.36839,-1.79398,-1.51298,2.83815
