Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.385881,0.374762,-0.0182629,-0.36215,0.0205092,-0.037341,0.288184,-0.152394,-0.301771,0.369861,-0.274914,0.432324,0.202674,-0.0266056,0.0363989,-0.469534,0.267855,0.376765,0.343428,0.218539;-2.68849,-2.56137,-2.17917,3.56503
1;0.0436973,0.323243,-0.201342,-0.170648,0.350188,0.181051,0.288184,0.209785,-0.224651,0.56611,-0.0973678,0.601209,0.0288218,-0.0266056,0.159394,-0.562865,-0.0438828,0.588503,-0.049193,0.381831;-1.72014,-3.42938,-0.758319,0.170606
2;0.0145695,0.497514,-0.0992853,-0.300322,0.460197,0.299304,0.288184,0.386289,-0.247144,0.627062,-0.0879333,0.828918,0.0288218,-0.0266056,0.182775,-0.458649,-0.166745,0.588503,-0.249733,0.167814;-2.52818,-5.62689,-0.828669,0.756488
3;-0.157015,0.549769,0.0160967,-0.309028,0.412115,0.357712,0.288184,0.436449,-0.243489,0.701023,-0.0325383,0.877576,0.0288218,-0.0266056,0.226721,-0.412453,-0.32395,0.588503,-0.196468,0.0219048;-2.82402,-5.97743,-1.05019,0.792984
4;-0.228862,0.557808,0.129182,-0.346507,0.405478,0.429016,0.288184,0.493844,-0.302794,0.715046,0.0303133,0.896256,0.0288218,-0.0266056,0.276931,-0.385525,-0.35565,0.588503,-0.163726,0.0147414;-2.90476,-6.51557,-1.09528,0.832408
5;-0.264854,0.578092,0.14585,-0.387731,0.412807,0.471144,0.288184,0.504279,-0.297638,0.720492,0.0916851,0.904926,0.0288218,-0.0266056,0.306393,-0.381187,-0.36761,0.588503,-0.157871,0.00647367;-2.84624,-7.05849,-1.27179,0.850042
6;-0.0833301,0.482706,-0.0158801,-0.272296,0.674949,0.568771,0.544021,0.752649,0.238991,0.830831,0.524089,0.813732,0.0788725,0.223047,0.183032,-0.72596,-0.389396,0.758299,-0.284943,0.538892;0.585373,-8.1444,-1.47194,-0.19939
7;-0.0390805,0.815816,0.35844,-0.744702,0.793267,-0.0881501,0.371817,0.813911,0.298977,0.517504,-0.129927,0.974989,0.00269968,-0.293975,0.567307,0.152612,-0.515677,0.74312,0.0599271,-0.695798;-5.95513,-9.02537,-3.26562,6.59622
8;-0.522231,0.781053,0.6444,-0.441917,0.59264,-0.0225874,0.371817,0.679399,0.259098,0.58616,0.065377,0.944732,-0.0649558,-0.293975,0.554531,0.121693,-0.59748,0.658773,0.416883,-0.507858;-4.5668,-5.67803,-2.83638,4.88337
9;-0.305394,0.695197,0.525254,-0.41571,0.787129,0.182637,0.606771,0.865447,0.61785,0.729257,0.577494,0.872204,-0.0148394,-0.0493997,0.52305,-0.390803,-0.59539,0.803165,0.32148,0.13512;-1.72071,-8.63305,-3.15606,3.89028
10;0.27929,0.493594,0.393476,-0.507055,0.937411,0.340332,0.922381,0.822706,0.315444,0.865066,0.151469,0.978235,-0.398293,0.0661292,0.716453,-0.763375,-0.818273,0.715075,-0.430874,0.478215;-4.71659,-12.7126,-0.725028,5.57577
11;0.703094,0.719198,-0.0947597,-0.0345905,0.987265,0.690908,0.951092,0.72218,-0.292402,0.955304,-0.311352,0.956322,-0.555132,0.384927,0.48981,-0.888344,-0.945868,0.944734,-0.704601,0.850828;-5.80394,-10.0543,2.46348,3.2371
12;0.668657,0.711944,-0.133323,0.301942,0.986284,0.605828,0.951092,0.762271,-0.387429,0.953645,-0.437843,0.960074,-0.492097,0.384927,0.421293,-0.878623,-0.944142,0.947645,-0.813847,0.81589;-5.42953,-7.9856,3.58775,1.68461
