Passo;A  o
0;3
1;3
2;2
3;2
4;2
5;3
6;3
7;3
8;3
9;1
10;3
11;1
12;3
13;1
14;3
15;3
16;3
17;2
18;3
19;3
20;3
21;1
22;3
23;1
24;3
25;3
26;3
27;3
28;3
29;3
30;1
31;3
32;3
33;3
34;3
35;3
36;1
37;3
38;1
39;3
40;1
41;3
42;3
43;3
44;2
45;3
46;3
47;3
48;1
49;3
50;1
51;3
52;3
53;3
54;2
55;3
56;3
57;3
58;1
59;3
60;1
61;3
62;3
63;3
64;2
65;3
66;3
67;3
68;1
69;3
70;1
71;3
72;1
73;3
74;1
75;3
76;3
77;3
78;2
79;3
80;3
81;3
82;1
83;3
84;1
85;3
86;3
87;3
88;3
89;3
90;1
91;3
92;1
93;3
94;3
95;3
96;2
97;3
98;3
99;3
100;1
101;3
102;1
103;3
104;3
105;3
106;2
107;3
108;3
109;3
110;1
111;3
112;3
113;3
114;1
115;3
116;1
117;3
118;1
119;3
120;3
121;3
122;2
123;3
124;3
125;3
126;1
127;3
128;1
129;3
130;3
131;3
132;3
133;3
134;1
135;3
136;1
137;3
138;3
139;3
140;2
141;3
142;3
143;3
144;1
145;3
146;1
147;3
148;3
149;3
150;2
151;3
152;3
153;3
154;1
155;3
156;3
157;3
158;1
159;3
160;1
161;3
162;1
163;3
164;3
165;3
166;2
167;3
168;3
169;3
170;1
171;3
172;1
173;3
174;3
175;3
176;3
177;3
178;1
179;3
180;1
181;3
182;3
183;3
184;2
185;3
186;3
187;3
188;1
189;3
190;1
191;3
192;3
193;3
194;2
195;3
196;3
197;3
198;1
199;3
200;3
201;3
202;1
203;3
204;1
205;3
206;1
207;3
208;3
209;3
210;2
211;3
212;3
213;3
214;1
215;3
216;1
217;3
218;3
219;3
220;3
221;3
222;1
223;3
224;1
225;3
226;3
227;3
228;2
229;3
230;3
231;3
232;1
233;3
234;1
235;3
236;3
237;3
238;2
239;3
240;3
241;3
242;1
243;3
244;3
245;3
246;1
247;3
248;1
249;3
250;1
251;3
252;3
253;3
254;2
255;3
256;3
257;3
258;1
259;3
260;1
261;3
262;3
263;3
264;3
265;3
266;1
267;3
268;1
269;3
270;3
271;3
272;2
273;3
274;3
275;3
276;1
277;3
278;1
279;3
280;3
281;3
282;2
283;3
284;3
285;3
286;1
287;3
288;3
289;3
290;1
291;3
292;1
293;3
294;1
295;3
296;3
297;3
298;2
299;3
300;0
