Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.515405,-0.290972,-0.0561708,-0.402621,0.527087,-0.00099535,-0.305811,0.051717,-0.147581,0.0646004,0.523478,-0.125769,0.426387,-0.267309,0.419085,-0.282099,-0.338539,0.180939,0.410189,0.412128,-0.12377,-0.338881,-0.359397,-0.187609,-0.15319,0.508853,-0.504087,-0.453577,-0.481821,-0.487294,-0.508347,0.37821,0.424288,0.269755,-0.332533,-0.241589,0.0866115,-0.101266,-0.511881,0.295587;0.795737,-8.25495,2.98999,-0.840429
1;-0.416985,-0.106079,-0.56293,-0.481822,0.211268,-0.301643,-0.300438,0.119559,0.48661,-0.635327,0.51685,-0.0320514,0.256693,-0.167718,0.300043,0.0469251,0.0521456,0.0945185,0.317578,0.412128,-0.548913,-0.415734,-0.559885,-0.120739,-0.118929,0.526718,0.0612139,-0.364468,-0.0663803,-0.556561,-0.177598,0.163719,0.422798,0.319266,-0.117931,0.249577,0.081932,-0.598717,-0.488314,0.180754;-1.01728,-5.14028,-2.39006,0.846697
2;0.0977631,-0.20077,-0.328304,-0.445193,0.218589,-0.449228,-0.420175,0.076539,0.515385,-0.551606,0.591856,-0.0421325,0.401283,-0.171774,0.509158,-0.0706403,0.448275,0.165365,0.168936,0.412128,-0.306423,-0.379678,-0.344241,0.0655433,-0.120788,0.725394,0.0856251,-0.405963,-0.163314,-0.664516,-0.313883,0.174129,0.677418,0.0215285,-0.314577,0.278352,0.0881216,-0.305396,-0.821763,0.0894481;-1.99521,-6.58913,-0.997443,2.15236
3;-0.142094,0.230085,0.163121,-0.38826,-0.237458,-0.653674,-0.64827,0.390225,0.91969,-0.710516,0.525315,-0.346031,0.321299,-0.518615,0.100613,0.204838,0.616861,0.627437,0.143336,0.556084,-0.235364,0.154056,-0.792823,-0.517048,-0.148703,0.191875,-0.0460836,-0.541104,-0.654367,-0.721257,-0.689699,0.175653,0.858459,-0.398138,-0.41505,0.093103,-0.0326469,-0.0943699,-0.758484,0.026773;-0.919322,-5.61037,-1.85613,4.26879
4;-0.339413,0.372174,-0.0108065,-0.420702,-0.292433,-0.71967,-0.665706,0.301188,0.962944,-0.691182,0.399576,-0.191965,0.417609,-0.56052,0.0384471,-0.0620723,-0.0819671,0.609572,0.121759,0.556084,-0.666361,-0.0736334,-0.900733,-0.603713,-0.195926,0.0247582,0.24844,-0.238186,-0.796775,-0.865868,-0.717503,0.203392,0.895952,-0.635072,-0.509094,-0.0899183,0.331684,-0.11737,-0.834433,-0.00995262;-1.21861,-2.61186,-1.21132,3.72569
5;-0.624916,0.866583,-0.123345,0.592018,0.785348,-0.284389,-0.0338366,0.924859,0.993583,-0.838214,0.843823,-0.396703,0.522307,0.414076,-0.178502,0.305493,-0.741858,0.919255,0.122748,0.719652,-0.867986,-0.150652,-0.902692,-0.854579,-0.229628,-0.821252,-0.170355,-0.0265054,-0.853679,-0.919298,-0.698761,0.510064,0.978679,0.159336,-0.911792,-0.271079,0.570567,0.709949,-0.704601,-0.235501;2.65732,-2.511,0.601438,4.90291
6;-0.809904,0.901156,-0.451022,0.628496,0.890368,-0.353984,0.463766,0.906128,0.947927,-0.964519,0.879838,-0.269391,0.623111,0.488099,-0.125049,0.293886,-0.869334,0.910303,0.368927,0.719652,-0.49599,-0.296177,-0.927885,-0.703551,-0.136648,-0.976546,0.43089,0.145619,-0.993779,-0.68771,-0.683152,0.552418,0.986998,0.359406,-0.96607,-0.858339,0.742764,-0.396824,-0.746131,-0.037152;3.57791,-2.60594,-3.22837,2.93734
7;0.601184,0.866539,0.0197674,-0.587208,0.43603,-0.810306,-0.21057,0.595964,0.726283,-0.817882,0.605398,-0.444046,0.156633,-0.585654,-0.205862,-0.269606,-0.00320196,0.350524,-0.371093,0.468491,-0.836143,-0.233427,-0.863753,-0.396907,0.665939,-0.875243,-0.348473,0.387024,-0.982614,-0.452802,-0.0552965,0.508213,0.859355,-0.407975,-0.56755,-0.923154,0.920101,-0.826221,-0.862578,0.540143;-0.442161,-3.1525,-3.65477,1.46699
8;0.61192,0.93094,0.495861,-0.350524,0.643099,-0.234192,-0.490209,0.824895,0.987411,-0.913952,0.563886,-0.728856,0.318958,0.146285,-0.0321933,0.365369,-0.468958,0.788611,0.0837227,0.611402,-0.985372,-0.481011,-0.767658,-0.565542,0.382706,-0.660233,-0.417091,-0.221441,-0.636186,-0.333524,-0.143182,0.529764,0.966305,-0.0427588,-0.687133,-0.834918,0.846383,0.667158,-0.789595,0.477821;1.39077,-5.16737,1.95573,2.10642
9;-0.406553,0.94922,0.495062,-0.390337,0.528413,-0.443063,-0.450363,0.819999,0.979153,-0.955048,0.649411,-0.746635,0.456903,0.129127,-0.00293223,0.606915,-0.797942,0.768757,0.193488,0.611402,-0.942795,-0.630031,-0.790578,-0.381331,0.357059,-0.907765,-0.344781,-0.0697411,-0.982472,-0.356038,-0.290828,0.553216,0.972737,-0.340348,-0.744488,-0.710788,0.866488,-0.290272,-0.806489,0.760772;2.0992,-3.94931,0.130142,1.25278
