-0.798962 -0.651406 0.869206 -0.159096 0.214921 -0.244887 0.751817 0.823225 -0.242627 -0.881611 -0.479519 -0.545635 -0.405424 -0.209427 0.469232 0.033519 -0.156724 0.172220 0.468710 -0.306594 0.016657 -0.930146 0.383479 0.988106 0.917926 0.592291 0.365529 0.950762 -0.071395 -0.175402 -0.957738 0.633666 0.022043 0.328161 -0.503461 0.215926 0.504618 -0.480681 -0.869030 0.354335 0.381539 -0.372587 -0.606564 -0.996127 -0.319172 0.547357 -0.737012 -0.066544 0.632197 -0.327580 0.120508 -0.050967 -0.254123 -0.195018 -0.128536 -0.670454 0.062817 0.196723 0.576621 0.482269 0.548331 -0.617711 -0.576079 0.255599 0.752648 0.761955 -0.904741 -0.603818 -0.139434 -0.654914 0.868089 0.174122 -0.709077 0.134667 -0.707753 0.794786 0.014266 0.369750 -0.945735 -0.154690 -0.651960 0.511438 -0.930787 -0.226538 0.049107 0.499757 0.497356 0.896595 0.065597 -0.028307 0.319419 -0.584257 0.573294 0.646784 -0.722145 0.456500 -0.932636 -0.712538 -0.863909 -0.930740 0.810192 0.396174 -0.971229 0.387186 -0.384230 -0.924384 0.032624 0.677152 0.489150 0.283621 0.535437 0.888635 -0.818906 0.322487 0.250258 -0.325594 0.912251 -0.588167 0.091328 0.651197 -0.163118 -0.560033 0.526958 -0.259927 0.471235 0.474307 -0.435058 0.831213 -0.262790 -0.946536 0.238522 0.240296 0.528680 0.754153 0.306516 -0.741583 0.895598 -0.590697 0.157719 -0.032221 0.670926 0.027242 -0.771831 -0.390429 -0.501536 -0.006143 -0.849709 0.679103 0.947875 0.331923 -0.314080 0.216541 -0.483203 -0.968818 0.390702 0.840057 0.684960 -0.253427 0.117712 0.781462 -0.231723 0.367149 0.007324 0.927386 
0.337735 -0.149989 -0.393386 -0.366745 -0.583480 0.307252 0.367297 0.074843 0.931766 0.435208 0.434136 -0.714530 0.563108 0.085664 -0.871956 0.395360 0.887757 -0.962380 -0.064858 -0.101009 -0.336075 0.658670 -0.703704 0.536243 0.884595 0.717111 0.742938 -0.214156 0.838884 0.649355 0.400983 0.050617 0.192549 0.318465 -0.290050 0.541184 -0.657915 -0.195219 -0.748116 -0.683088 -0.792400 -0.101024 -0.408427 0.706174 0.674198 0.653817 0.626460 0.912418 0.423977 0.698072 -0.768571 0.367518 -0.235010 0.128558 0.342976 -0.607815 0.273258 -0.314353 -0.425870 -0.801260 0.013887 0.499004 -0.548680 -0.602708 0.773583 0.560448 -0.588730 -0.193559 0.448504 -0.220137 -0.389742 -0.452308 0.341126 -0.625527 -0.007713 -0.611705 0.657798 -0.994033 0.488110 -0.395167 0.677181 -0.449049 -0.626826 -0.988416 0.826188 0.414271 -0.020784 -0.307669 0.190005 0.764072 0.862216 -0.443415 -0.740873 0.675075 0.325297 0.929435 -0.717678 -0.434284 -0.435513 -0.478109 0.590561 0.628679 0.980572 0.672681 -0.706807 0.541056 -0.734774 -0.914441 -0.245817 0.425815 -0.474572 -0.449244 0.497958 -0.260275 0.586364 -0.441525 -0.828291 0.541444 0.997522 0.696732 0.679361 -0.029685 -0.129911 -0.394215 0.431695 0.368867 -0.773718 -0.315498 0.711245 -0.232764 -0.582065 -0.886640 -0.399930 -0.056185 0.100207 0.122571 0.015629 0.597070 -0.319646 -0.661958 -0.495977 0.246788 0.480610 0.718442 0.466236 -0.111264 -0.417648 0.724787 -0.013676 -0.497887 0.857405 -0.734630 -0.627053 -0.364678 0.154795 0.624562 0.662499 0.272919 -0.394081 0.420393 -0.715982 0.243007 -0.963377 0.730358 
0.337735 -0.149989 -0.393386 -0.366745 -0.583480 0.307252 0.367297 0.074843 0.931766 0.435208 0.434136 -0.714530 0.563108 0.085664 -0.871956 0.395360 0.887757 -0.962380 -0.064858 -0.101009 -0.336075 0.658670 -0.703704 0.536243 0.884595 0.717111 0.742938 -0.214156 0.838884 0.649355 0.400983 0.050617 0.192549 0.318465 -0.290050 0.541184 -0.657915 -0.195219 -0.748116 -0.683088 -0.792400 -0.101024 -0.408427 0.706174 0.674198 0.653817 0.626460 0.912418 0.423977 0.698072 -0.768571 0.367518 -0.235010 0.128558 0.342976 -0.607815 0.273258 -0.314353 -0.425870 -0.801260 0.013887 0.499004 -0.548680 -0.602708 0.773583 0.560448 -0.588730 -0.193559 0.448504 -0.220137 -0.389742 -0.452308 0.341126 -0.625527 -0.007713 -0.611705 0.657798 -0.994033 0.488110 -0.395167 0.677181 -0.449049 -0.626826 -0.988416 0.826188 0.414271 -0.020784 -0.307669 0.190005 0.764072 0.862216 -0.443415 -0.740873 0.675075 0.325297 0.929435 -0.717678 -0.434284 -0.435513 -0.478109 0.590561 0.628679 0.980572 0.672681 -0.706807 0.541056 -0.734774 -0.914441 -0.245817 0.425815 -0.474572 -0.449244 0.497958 -0.260275 0.586364 -0.441525 -0.828291 0.541444 0.997522 0.696732 0.679361 -0.029685 -0.129911 -0.394215 0.431695 0.368867 -0.773718 -0.315498 0.711245 -0.232764 -0.582065 -0.886640 -0.399930 -0.056185 0.100207 0.122571 0.015629 0.597070 -0.319646 -0.661958 -0.495977 0.246788 0.480610 0.718442 0.466236 -0.111264 -0.417648 0.724787 -0.013676 -0.497887 0.857405 -0.734630 -0.627053 -0.364678 0.154795 0.624562 0.662499 0.272919 -0.394081 0.420393 -0.715982 0.243007 -0.963377 0.730358 
0.337735 -0.149989 -0.393386 -0.366745 -0.583480 0.307252 0.367297 0.074843 0.931766 0.435208 0.434136 -0.714530 0.563108 0.085664 -0.871956 0.395360 0.887757 -0.962380 -0.064858 -0.101009 -0.336075 0.658670 -0.703704 0.536243 0.884595 0.717111 0.742938 -0.214156 0.838884 0.649355 0.400983 0.050617 0.192549 0.318465 -0.290050 0.541184 -0.657915 -0.195219 -0.748116 -0.683088 -0.792400 -0.101024 -0.408427 0.706174 0.674198 0.653817 0.626460 0.912418 0.423977 0.698072 -0.768571 0.367518 -0.235010 0.128558 0.342976 -0.607815 0.273258 -0.314353 -0.425870 -0.801260 0.013887 0.499004 -0.548680 -0.602708 0.773583 0.560448 -0.588730 -0.193559 0.448504 -0.220137 -0.389742 -0.452308 0.341126 -0.625527 -0.007713 -0.627639 0.445396 0.728228 0.488110 -0.395167 0.677181 -0.449049 -0.626826 -0.988416 0.826188 0.414271 -0.020784 -0.307669 0.190005 0.764072 0.862216 -0.443415 -0.740873 0.675075 0.325297 0.929435 -0.717678 -0.434284 -0.435513 -0.478109 0.590561 0.628679 0.980572 0.672681 -0.706807 0.541056 -0.734774 -0.914441 -0.245817 0.425815 -0.474572 -0.449244 0.497958 -0.260275 0.586364 -0.441525 -0.828291 0.541444 0.997522 0.696732 0.679361 -0.029685 -0.129911 -0.394215 0.431695 0.368867 -0.773718 -0.315498 0.711245 -0.232764 -0.582065 -0.886640 -0.399930 -0.056185 0.100207 0.122571 0.015629 0.597070 -0.319646 -0.661958 -0.495977 0.246788 0.480610 0.718442 0.466236 -0.111264 -0.417648 0.724787 -0.013676 -0.497887 0.857405 -0.734630 -0.627053 -0.364678 0.154795 0.624562 0.662499 0.272919 -0.394081 0.420393 -0.715982 0.243007 -0.963377 0.730358 
-0.798962 -0.651406 0.869206 -0.159096 0.907803 -0.634077 0.102793 -0.845203 -0.241441 -0.528481 0.774746 0.878658 0.249201 -0.266637 0.102054 0.661799 -0.595420 -0.780951 -0.097797 0.028089 -0.649884 0.446044 0.283403 -0.755771 0.169490 0.665743 -0.595923 0.325351 0.405598 -0.006411 0.151227 0.555739 -0.833255 0.852576 0.631410 0.310621 -0.797357 0.816122 -0.290661 -0.339879 -0.018070 0.869632 -0.738258 0.560148 0.818425 -0.619966 -0.732456 -0.295636 -0.748431 0.987903 -0.855212 0.329207 -0.447785 0.046133 -0.289538 -0.309288 -0.174235 -0.400702 0.098634 -0.872410 0.040162 0.799537 0.369236 0.255599 0.752648 0.761955 -0.904741 -0.603818 -0.139434 -0.654914 0.868089 0.174122 -0.709077 0.134667 -0.707753 0.794786 0.014266 0.369750 -0.945735 -0.154690 -0.651960 0.511438 -0.930787 -0.226538 0.049107 0.499757 0.497356 0.896595 0.065597 -0.028307 0.319419 -0.584257 0.573294 0.646784 -0.722145 0.456500 -0.932636 -0.712538 -0.863909 -0.930740 0.810192 0.396174 -0.971229 0.387186 -0.384230 -0.924384 0.032624 0.677152 0.489150 0.283621 0.535437 0.888635 -0.818906 0.322487 0.250258 -0.325594 0.912251 -0.588167 0.091328 0.651197 -0.163118 -0.560033 0.526958 -0.259927 0.471235 0.474307 -0.435058 0.831213 -0.262790 -0.946536 0.238522 0.240296 0.528680 0.754153 0.306516 -0.741583 0.895598 0.551936 0.157719 -0.032221 0.670926 0.027242 -0.771831 -0.390429 -0.501536 -0.006143 -0.849709 0.679103 0.947875 0.331923 -0.314080 0.216541 -0.483203 -0.968818 0.390702 0.840057 0.684960 -0.253427 0.117712 0.781462 -0.231723 0.367149 0.007324 0.927386 
0.220272 -0.328103 -0.130197 0.913862 -0.554297 -0.627898 -0.470705 0.466018 -0.428451 -0.164191 0.990044 -0.799911 0.023216 0.414833 0.199313 0.806850 1.206432 -0.328964 0.734872 0.210657 0.013899 0.811465 -0.406615 0.314509 -0.864796 -0.065880 -0.721989 0.000802 0.608681 -0.613500 -0.105117 0.851271 0.186637 0.970818 -0.698221 -0.916730 -0.231062 -0.448541 0.749529 0.271156 0.565398 -0.822907 0.269476 0.179935 -0.217036 1.791652 -0.386109 0.528946 -0.623281 -0.179694 -0.222996 -0.470555 -0.047953 0.982792 0.468915 0.953828 0.273258 -0.314353 -0.425870 -0.801260 0.013887 0.499004 -0.548680 -0.602708 0.773583 0.560448 -0.588730 -0.193559 0.448504 -0.220137 -0.389742 -0.452308 0.341126 -0.625527 -0.007713 -0.611705 0.657798 -0.994033 0.488110 -0.395167 0.677181 -0.449049 -0.626826 -0.988416 0.826188 0.414271 -0.020784 -0.307669 0.190005 0.908888 0.862216 -0.443415 -0.740873 0.675075 0.325297 0.929435 -0.717678 -0.434284 -0.435513 -0.478109 0.238627 0.628679 0.980572 0.672681 -0.706807 0.541056 -0.734774 -0.914441 -0.245817 0.425815 -0.474572 -0.449244 0.497958 -0.260275 0.586364 -0.441525 -0.828291 0.541444 0.997522 0.696732 -0.315917 -0.412900 -0.853468 -0.394215 0.431695 0.474307 -0.435058 0.831213 -0.262790 -0.946536 0.238522 0.240296 0.528680 0.754153 0.306516 -0.741583 0.895598 -0.590697 0.157719 0.367405 0.474217 0.829407 0.616067 0.967928 0.158039 -0.153826 0.247721 0.626609 -0.239091 0.352537 -0.790045 -0.902704 -0.454076 0.445175 -0.215196 -0.766210 0.865108 -0.226041 0.342252 0.316467 0.922613 0.650773 -0.382267 -0.965135 
0.220272 -0.328103 -0.130197 0.913862 -0.554297 -0.627898 -0.470705 0.466018 -0.428451 -0.164191 0.990044 -0.799911 0.023216 0.414833 0.199313 0.806850 -0.003101 -0.328964 0.734872 0.210657 0.013899 0.811465 -0.406615 0.314509 -0.864796 -0.065880 -0.721989 0.000802 0.608681 -0.613500 -0.105117 0.851271 0.186637 0.970818 -0.698221 -0.916730 -0.231062 -0.448541 0.749529 0.271156 0.565398 -0.822907 0.269476 0.179935 -0.217036 1.791652 -0.386109 0.528946 -0.623281 -0.179694 -0.222996 -0.470555 -0.047953 0.982792 0.468915 1.043633 0.273258 -0.314353 -0.425870 -0.801260 0.013887 0.499004 -0.548680 -0.602708 0.773583 0.560448 -0.588730 -0.193559 0.448504 -0.220137 -0.389742 -0.452308 0.341126 -0.625527 -0.007713 -0.611705 0.657798 -0.994033 0.488110 -0.395167 0.677181 -0.449049 -0.626826 -0.988416 0.826188 0.414271 -0.020784 -0.307669 0.190005 0.908888 0.862216 -0.443415 -0.740873 0.675075 0.325297 0.929435 -0.717678 -0.434284 -0.435513 -0.478109 0.238627 0.628679 0.980572 0.672681 -0.706807 0.541056 -0.734774 -0.914441 -0.245817 0.425815 -0.474572 -0.449244 0.497958 -0.260275 0.586364 -0.441525 -0.828291 0.541444 0.997522 0.696732 -0.315917 -0.412900 -0.853468 -0.394215 0.431695 0.474307 -0.435058 0.831213 -0.262790 -0.946536 0.238522 0.240296 0.528680 0.754153 0.306516 -0.741583 0.895598 -0.590697 0.157719 0.367405 0.474217 0.829407 0.616067 0.967928 0.158039 -0.153826 0.247721 0.626609 -0.239091 0.352537 -0.790045 -0.902704 -0.454076 0.445175 -0.215196 -0.766210 0.865108 -0.226041 0.342252 0.316467 0.922613 0.650773 -0.382267 -0.965135 
-0.798962 -0.651406 0.869206 -0.159096 0.214921 -0.244887 0.751817 0.823225 -0.242627 -0.881611 -0.479519 -0.545635 -0.405424 -0.209427 0.469232 0.033519 -0.156724 0.172220 0.468710 -0.306594 0.016657 -0.930146 0.383479 0.988106 0.917926 0.592291 0.365529 0.950762 -0.071395 -0.175402 -0.957738 0.633666 0.022043 0.328161 -0.503461 0.215926 0.504618 -0.480681 -0.869030 0.354335 0.381539 -0.372587 -0.606564 -1.049673 -0.319172 0.547357 -0.737012 -0.066544 0.632197 -0.327580 0.826220 -0.050967 -0.254123 -0.195018 -0.128536 -0.670454 0.062817 0.196723 0.576621 0.482269 0.548331 -0.617711 -0.576079 0.255599 0.752648 0.761955 -0.904741 -0.603818 -0.139434 -0.654914 0.868089 0.174122 -0.709077 0.134667 -0.707753 0.794786 0.014266 0.369750 -0.945735 -0.154690 -0.651960 0.511438 -0.930787 -0.226538 0.049107 0.499757 0.497356 0.896595 0.065597 -0.028307 0.319419 -0.584257 0.573294 0.646784 -0.722145 0.456500 -0.932636 -0.712538 -0.863909 -0.930740 0.810192 0.396174 -0.971229 0.387186 -0.882935 -0.924384 0.032624 0.677152 0.489150 0.283621 0.535437 0.888635 -0.818906 0.322487 0.250258 -0.325594 0.912251 -0.588167 0.390946 0.651197 -0.163118 -0.560033 0.526958 -0.259927 0.471235 0.474307 -0.435058 0.831213 -0.262790 -0.946536 0.238522 0.240296 0.528680 0.754153 0.306516 -0.741583 0.895598 -0.590697 0.157719 -0.032221 0.670926 0.027242 -0.771831 -0.390429 -0.501536 -0.006143 -0.849709 0.679103 0.947875 0.331923 -0.314080 0.216541 -0.483203 -0.968818 0.390702 0.840057 0.684960 -0.253427 0.117712 0.781462 -0.231723 0.367149 0.007324 0.927386 
0.220272 -0.328103 -0.130197 0.913862 -0.554297 -0.627898 -0.470705 0.466018 -0.428451 -0.164191 0.990044 -0.799911 0.023216 0.414833 0.199313 0.806850 -0.003101 -0.328964 0.734872 0.210657 0.013899 0.811465 -0.406615 0.314509 -0.864796 -0.065880 -0.721989 0.000802 0.608681 -0.613500 -0.105117 0.851271 0.186637 0.970818 -0.698221 -0.916730 -0.231062 -0.448541 0.749529 0.271156 0.565398 -0.822907 0.269476 0.179935 -0.217036 1.791652 -0.386109 0.528946 -0.623281 -0.179694 -0.222996 -0.470555 -0.047953 0.982792 0.468915 1.043633 0.273258 -0.314353 -0.425870 -0.801260 0.013887 0.499004 -0.548680 -0.602708 0.773583 0.560448 -0.588730 -0.193559 0.448504 -0.220137 -0.389742 -0.452308 0.341126 -0.625527 -0.007713 -0.611705 0.657798 -0.994033 0.488110 -0.395167 0.677181 -0.449049 -0.626826 -0.988416 0.826188 0.414271 -0.020784 -0.307669 0.190005 0.908888 0.862216 -0.443415 -0.740873 0.675075 0.325297 0.929435 -0.717678 -0.434284 -0.435513 -0.478109 0.238627 0.628679 0.980572 0.672681 -0.706807 0.541056 -0.734774 -0.914441 -0.245817 0.425815 -0.474572 -0.449244 0.497958 -0.260275 0.586364 -0.441525 -0.828291 0.541444 0.997522 0.696732 -0.315917 -0.412900 -0.853468 -0.394215 0.431695 0.474307 -0.435058 0.831213 -0.485257 -0.946536 0.238522 0.240296 0.528680 0.754153 0.306516 -0.741583 0.895598 -0.590697 0.157719 0.367405 0.474217 0.829407 0.616067 0.967928 0.158039 -0.153826 0.247721 0.626609 -0.239091 0.352537 -0.790045 -0.902704 -0.454076 0.445175 -0.215196 -0.766210 0.865108 -0.226041 0.342252 0.316467 0.922613 0.650773 -0.382267 -0.965135 
0.220272 -0.328103 -0.130197 0.913862 -0.554297 -0.627898 -0.470705 0.466018 -0.428451 -0.164191 0.990044 -0.799911 -0.405424 -0.209427 0.469232 0.033519 -0.156724 0.172220 0.468710 -0.306594 0.016657 -0.930146 0.383479 0.988106 0.917926 0.592291 0.365529 0.950762 -0.071395 -0.175402 -0.957738 0.633666 0.022043 0.328161 -0.503461 0.215926 0.504618 -0.480681 -0.869030 0.354335 0.381539 -0.372587 -0.606564 -0.996127 -0.319172 0.547357 -0.737012 -0.066544 0.632197 -0.327580 0.120508 0.367518 -0.235010 0.128558 0.342976 -0.607815 0.273258 -0.314353 -0.425870 -0.801260 0.013887 0.499004 -0.548680 -0.068476 0.773583 0.560448 -0.588730 -0.193559 0.448504 -0.220137 -0.389742 -0.452308 0.341126 -0.625527 -0.007713 -0.611705 0.657798 -0.994033 0.488110 -0.395167 0.677181 -0.449049 -0.626826 -0.988416 0.826188 0.414271 -0.020784 -0.307669 0.190005 0.908888 0.862216 -0.443415 -0.740873 0.675075 0.325297 0.929435 -0.717678 -0.434284 -0.435513 -0.478109 0.238627 0.628679 0.980572 0.672681 -0.706807 0.541056 -0.734774 -0.914441 -0.245817 0.425815 -0.474572 -0.449244 0.497958 -0.260275 0.586364 -0.441525 -0.828291 0.541444 0.997522 0.696732 -0.315917 -0.412900 -0.853468 -0.394215 0.431695 0.474307 -0.435058 0.831213 -0.485257 -0.946536 0.238522 0.240296 0.528680 0.754153 0.306516 -0.741583 0.895598 -0.590697 0.157719 0.367405 0.474217 0.829407 0.616067 0.967928 0.158039 -0.153826 0.247721 0.626609 -0.239091 0.352537 -0.790045 -0.902704 -0.454076 0.445175 -0.215196 -0.766210 0.865108 -0.226041 0.342252 0.316467 0.922613 0.650773 -0.382267 -0.965135 
