Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.515405,-0.290972,-0.0561708,-0.402621,0.527087,-0.00099535,-0.305811,0.051717,-0.147581,0.0646004,0.523478,-0.125769,0.426387,-0.267309,0.419085,-0.282099,-0.338539,0.180939,0.410189,0.412128,-0.12377,-0.338881,-0.359397,-0.187609,-0.15319,0.508853,-0.504087,-0.453577,-0.481821,-0.487294,-0.508347,0.37821,0.424288,0.269755,-0.332533,-0.241589,0.0866115,-0.101266,-0.511881,0.295587;-3.72448,-0.319036,0.47927,2.21794
1;-0.416985,-0.106079,-0.56293,-0.481822,0.211268,-0.301643,-0.300438,0.119559,0.48661,-0.635327,0.51685,-0.0320514,0.256693,-0.167718,0.300043,0.0469251,0.0521456,0.0945185,0.317578,0.412128,-0.548913,-0.415734,-0.559885,-0.120739,-0.118929,0.526718,0.0612139,-0.364468,-0.0663803,-0.556561,-0.177598,0.163719,0.422798,0.319266,-0.117931,0.249577,0.081932,-0.598717,-0.488314,0.180754;-1.02916,0.674267,-0.713503,-0.634677
2;0.0977631,-0.20077,-0.328304,-0.445193,0.218589,-0.449228,-0.420175,0.076539,0.515385,-0.551606,0.591856,-0.0421325,0.401283,-0.171774,0.509158,-0.0706403,0.448275,0.165365,0.168936,0.412128,-0.306423,-0.379678,-0.344241,0.0655433,-0.120788,0.725394,0.0856251,-0.405963,-0.163314,-0.664516,-0.313883,0.174129,0.677418,0.0215285,-0.314577,0.278352,0.0881216,-0.305396,-0.821763,0.0894481;-2.15563,-3.61781,-1.5236,1.11909
3;-0.135468,-0.215212,0.0466618,-0.487121,0.215107,-0.568741,-0.244517,0.0986171,0.821846,-0.306881,0.628641,-0.257976,0.355354,-0.151856,0.324387,0.193301,0.364176,0.183286,0.356348,0.412128,-0.327334,-0.409328,-0.586266,-0.0275031,-0.118329,0.596533,0.136602,-0.484349,-0.270145,-0.788155,-0.29175,0.0242904,0.618573,0.00357448,-0.126319,0.445117,0.0781957,0.100686,-0.860243,0.132232;-3.08795,-4.48881,-1.63768,1.02569
4;-0.467946,-0.0601067,-0.102689,-0.541373,0.174854,-0.642233,-0.366386,0.101977,0.798124,-0.267906,0.513956,-0.144149,0.455164,-0.181634,0.419743,0.366232,-0.202316,0.178729,0.324934,0.412128,-0.291999,-0.416696,-0.434647,-0.0139869,-0.122272,0.599022,0.2006,-0.398248,-0.471411,-0.776564,-0.332698,0.00679744,0.618758,-0.174161,-0.198106,0.179284,0.0600856,-0.326568,-0.783071,0.155859;-2.88082,-1.75142,-1.2003,0.525915
5;-0.00491841,0.254815,0.0520659,-0.417348,0.523782,-0.731376,-0.0483131,0.383749,0.9,-0.025558,0.679112,-0.486769,0.550411,-0.406087,0.343542,-0.190595,-0.684564,0.209607,0.101311,0.181096,-0.710872,-0.294472,-0.791693,-0.381266,0.304963,0.62099,-0.360148,0.115797,-0.453384,-0.763673,-0.0267487,0.478319,0.710396,-0.0391031,-0.0629055,0.49252,0.55027,-0.348761,-0.810196,-0.0317861;-5.29127,-4.15778,0.49148,1.56487
6;0.318135,0.541118,0.220609,-0.472696,0.692567,-0.783692,0.176942,0.318926,0.874513,-0.728134,0.583405,-0.589966,0.503051,-0.109833,0.642835,-0.132175,-0.793582,0.20359,0.403538,0.181096,-0.672985,-0.308388,-0.777904,-0.275474,0.471941,0.658228,0.0226397,0.364992,-0.181269,-0.637453,0.247935,0.46875,0.885513,0.379041,0.0897359,0.00439137,0.621896,-0.37311,-0.712064,-0.0493763;-2.56468,-7.25824,0.91461,0.626067
7;0.354798,0.287858,0.224711,-0.578432,0.490065,-0.706437,-0.26782,-0.0752427,0.634612,-0.702211,0.606593,-0.352116,0.537027,0.161445,0.679045,0.364449,-0.49954,0.142051,0.527117,0.412128,-0.232123,-0.424978,-0.148468,0.399608,0.0959698,0.776034,0.399108,-0.219971,-0.376819,-0.694078,-0.12552,0.0740419,0.912102,0.37638,0.413397,-0.438398,0.360136,-0.0458729,-0.798456,0.375598;-1.49076,-8.12149,-0.248511,0.18329
8;-0.081078,0.158018,0.323317,-0.578911,0.239864,-0.66484,-0.33146,-0.0158744,0.752423,0.167506,0.724901,-0.369621,0.5788,0.0280852,0.23259,0.338606,-0.549969,0.124556,0.409438,0.412128,-0.440252,-0.399662,-0.103532,0.329359,-0.00924284,0.812082,0.019145,-0.551467,-0.634264,-0.817145,-0.238895,0.0348791,0.807647,0.192667,0.216963,0.176653,0.321753,-0.0941828,-0.765527,0.400381;-3.43731,-3.28763,-0.398841,0.87107
9;-0.285275,0.164358,-0.145782,-0.57301,0.122635,-0.708903,-0.255261,0.0146321,0.773145,0.133109,0.578134,-0.144437,0.539603,0.00811967,0.0937282,0.339524,-0.813454,0.107301,0.495071,0.412128,-0.469478,-0.392349,-0.415288,0.229268,-0.0247097,0.762064,0.14324,-0.519875,-0.0407595,-0.860772,-0.275013,0.0498256,0.818963,0.0391397,-0.0632205,0.269924,0.281342,-0.586422,-0.289154,0.321697;-3.4278,1.20894,-0.523592,-0.0151599
