0.00000000, 0.00019734, 0.00020261, 0.00025688, 0.00035439, 0.00080020, 0.00020538, 0.00024176, 0.00024898, 0.00016526, 0.00038657, 0.00014548, 0.00014681, 0.00043678, 0.00036644, 0.00018920, 0.00022716, 0.00020166, 0.00014048, 0.00044231, 0.00013894, 0.00033131, 0.00021920, 0.00025212, 0.00023769, 0.00013804, 0.00016621, 0.00024931, 0.00015688, 0.00022159, 0.00020859, 0.00028567, 0.00020130, 0.00038457, 0.00032135, 0.00029271, 0.00024589, 0.00064017, 0.00046728, 0.00045066, 0.00017233, 0.00019364, 0.00023806, 0.00023541, 0.00009550, 0.00026083, 0.00023182, 0.00012381, 0.00025966, 0.00021135, 0.00026229, 0.00021049
0.00019734, 0.00000000, 0.00026210, 0.00024929, 0.00044818, 0.00037319, 0.00019428, 0.00025985, 0.00018901, 0.00018490, 0.00024760, 0.00018500, 0.00034037, 0.00023214, 0.00026581, 0.00023954, 0.00065644, 0.00053823, 0.00022310, 0.00024158, 0.00024363, 0.00040973, 0.00009552, 0.00020487, 0.00029941, 0.00010997, 0.00029397, 0.00025252, 0.00032312, 0.00025713, 0.00017614, 0.00018715, 0.00025346, 0.00018642, 0.00027769, 0.00026532, 0.00032585, 0.00023500, 0.00029931, 0.00035846, 0.00025493, 0.00027534, 0.00042380, 0.00017456, 0.00020087, 0.00040238, 0.00033934, 0.00022531, 0.00015381, 0.00023000, 0.00017351, 0.00020365
0.00020261, 0.00026210, 0.00000000, 0.00201912, 0.00022300, 0.00114078, 0.00022900, 0.00025296, 0.00031076, 0.00050588, 0.00104896, 0.00015231, 0.00012173, 0.00018672, 0.00017125, 0.00028595, 0.00087109, 0.00017559, 0.00023747, 0.00021144, 0.00013920, 0.00016346, 0.00033045, 0.00033914, 0.00027373, 0.00028520, 0.00029942, 0.00024417, 0.00045642, 0.00028782, 0.00019678, 0.00016726, 0.00015073, 0.00015531, 0.00019301, 0.00020401, 0.00103502, 0.00033341, 0.00048180, 0.00022610, 0.00060968, 0.00075850, 0.00014757, 0.00035495, 0.00062645, 0.00029000, 0.00043515, 0.00019484, 0.00025484, 0.00034931, 0.00019692, 0.00017484
0.00025688, 0.00024929, 0.00201912, 0.00000000, 0.00022821, 0.00015210, 0.00041923, 0.00018039, 0.00024415, 0.00027827, 0.00022838, 0.00015729, 0.00022545, 0.00022286, 0.00027370, 0.00083739, 0.00022161, 0.00027432, 0.00019823, 0.00027533, 0.00016963, 0.00018444, 0.00014822, 0.00024893, 0.00011706, 0.00026866, 0.00031197, 0.00024447, 0.00052953, 0.00015500, 0.00022991, 0.00180873, 0.00013929, 0.00019859, 0.00030136, 0.00020407, 0.00023248, 0.00024978, 0.00016323, 0.00026713, 0.00023303, 0.00027877, 0.00031925, 0.00022502, 0.00015785, 0.00022630, 0.00013380, 0.00058032, 0.00021756, 0.00029135, 0.00038386, 0.00016075
0.00035439, 0.00044818, 0.00022300, 0.00022821, 0.00000000, 0.00048428, 0.00046943, 0.00011188, 0.00015826, 0.00015111, 0.00024798, 0.00031194, 0.00019895, 0.00029991, 0.00019714, 0.00015694, 0.00034385, 0.00014521, 0.00022990, 0.00027736, 0.00015813, 0.00080805, 0.00031122, 0.00016495, 0.00017005, 0.00060482, 0.00011159, 0.00024474, 0.00046664, 0.00014692, 0.00022339, 0.00016515, 0.00023615, 0.00015107, 0.00040061, 0.00022481, 0.00015300, 0.00019999, 0.00021326, 0.00050050, 0.00019600, 0.00032990, 0.00032959, 0.00044473, 0.00025066, 0.00024511, 0.00019154, 0.00043703, 0.00030849, 0.00021998, 0.00903571, 0.00097901
0.00080020, 0.00037319, 0.00114078, 0.00015210, 0.00048428, 0.00000000, 0.00021538, 0.00020192, 0.00011545, 0.00024213, 0.00024632, 0.00021842, 0.00028400, 0.00036632, 0.00018715, 0.00014332, 0.00046347, 0.00017586, 0.00031816, 0.00014749, 0.00015237, 0.00147223, 0.00032528, 0.00010132, 0.00019672, 0.00027267, 0.00029889, 0.00014739, 0.00111664, 0.00020256, 0.00017766, 0.00008456, 0.00028344, 0.00034115, 0.00016035, 0.00018548, 0.00058185, 0.00021059, 0.00013232, 0.00035011, 0.00048711, 0.00018448, 0.00053371, 0.00031608, 0.00067273, 0.00056531, 0.00020938, 0.00015376, 0.00027516, 0.00049085, 0.00021275, 0.00024689
0.00020538, 0.00019428, 0.00022900, 0.00041923, 0.00046943, 0.00021538, 0.00000000, 0.00012456, 0.00018603, 0.00024465, 0.00011452, 0.00018636, 0.00027237, 0.00017618, 0.00005940, 0.00009532, 0.00109010, 0.00021280, 0.00015869, 0.00059025, 0.00024863, 0.00026079, 0.00039165, 0.00017977, 0.00010153, 0.00016386, 0.00022309, 0.00015162, 0.00020058, 0.00021793, 0.00032095, 0.00015561, 0.00027973, 0.00018380, 0.00024315, 0.00022639, 0.00009246, 0.00021034, 0.00016242, 0.00028536, 0.00019173, 0.00050124, 0.00023081, 0.00028170, 0.00039160, 0.00027026, 0.00017665, 0.00020458, 0.00026018, 0.00024550, 0.00058373, 0.00623220
0.00024176, 0.00025985, 0.00025296, 0.00018039, 0.00011188, 0.00020192, 0.00012456, 0.00000000, 0.00026353, 0.00013719, 0.00015092, 0.00011019, 0.00018940, 0.00015873, 0.00024429, 0.00018322, 0.00026952, 0.00012901, 0.00021129, 0.00055207, 0.00025156, 0.00017144, 0.00015583, 0.00027028, 0.00019420, 0.00018774, 0.00022760, 0.00015904, 0.00029683, 0.00015914, 0.00028572, 0.00030507, 0.00017533, 0.00014536, 0.00011729, 0.00016867, 0.00018873, 0.00030944, 0.00022725, 0.00031397, 0.00020639, 0.00024840, 0.00028774, 0.00014051, 0.00090103, 0.00026827, 0.00013756, 0.00017224, 0.00026458, 0.00016209, 0.00015294, 0.00022364
0.00024898, 0.00018901, 0.00031076, 0.00024415, 0.00015826, 0.00011545, 0.00018603, 0.00026353, 0.00000000, 0.00038153, 0.00017643, 0.00020619, 0.00023547, 0.00056758, 0.00065865, 0.00061470, 0.00033989, 0.00039454, 0.00072223, 0.00023712, 0.00009895, 0.00045231, 0.00018725, 0.00029866, 0.00009464, 0.00014031, 0.00021642, 0.00007873, 0.00075022, 0.00013638, 0.00011032, 0.00017114, 0.00013596, 0.00018156, 0.00018691, 0.00027038, 0.00026189, 0.00020041, 0.00019367, 0.00032574, 0.00042770, 0.00039919, 0.00025833, 0.00022569, 0.00012433, 0.00027655, 0.00017928, 0.00019910, 0.00026709, 0.00018090, 0.00019661, 0.00013300
0.00016526, 0.00018490, 0.00050588, 0.00027827, 0.00015111, 0.00024213, 0.00024465, 0.00013719, 0.00038153, 0.00000000, 0.00010877, 0.00033898, 0.00014549, 0.00016313, 0.00039726, 0.00063160, 0.00016079, 0.00046724, 0.00035816, 0.00020158, 0.00030039, 0.00039877, 0.00029225, 0.00027581, 0.00047269, 0.00044198, 0.00056824, 0.00059944, 0.00020754, 0.00042949, 0.00025711, 0.00020099, 0.00011779, 0.00019054, 0.00026924, 0.00020226, 0.00013130, 0.00015284, 0.00027860, 0.00033273, 0.00032385, 0.00022393, 0.00023214, 0.00073150, 0.00036024, 0.00044156, 0.00022216, 0.00031012, 0.00028799, 0.00032475, 0.00015121, 0.00041347
