Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.504446,-0.0392968,0.463867,-0.169006,-0.336126,0.329378,-0.429411,-0.0185894,0.0979623,0.214618,-0.221691,0.277051;0.391869,-4.1272,0.981734,5.29218
1;0.504446,0.121295,0.258549,-0.0426299,-0.336126,-0.0672719,0.273444,-0.275552,-0.172292,0.151491,-0.221691,0.0615039;0.161558,-1.83479,2.16468,5.49111
2;0.504446,0.296836,0.322524,-0.0426299,-0.336126,0.175872,0.498599,-0.202301,-0.247575,0.253936,-0.221691,0.0615039;2.14587,-2.30395,3.04435,5.37444
3;0.504446,0.504824,0.217482,-0.0426299,-0.336126,0.199216,0.601299,-0.319667,-0.49471,0.285699,-0.221691,0.0615039;2.81698,-1.48985,3.14037,5.91666
4;0.504446,0.569236,0.183726,-0.0426299,-0.336126,0.36566,0.750244,-0.35433,-0.639745,0.299986,-0.221691,0.0615039;4.03995,-1.21068,3.6546,6.34312
5;0.504446,0.622103,0.168395,-0.0426299,-0.336126,0.414178,0.802113,-0.369617,-0.677028,0.320468,-0.221691,0.0615039;4.52312,-1.09453,3.76263,6.39318
6;0.0766568,0.830788,0.594688,-0.432301,0.0842355,0.497355,0.87203,-0.0522876,-0.646684,0.0619346,-0.498364,0.00974527;3.30619,-3.75359,3.01057,2.63624
7;0.0867564,0.0799889,0.761308,-0.6347,-0.138417,0.590126,0.516222,-0.553944,-0.96864,0.251837,-0.505508,-0.230649;1.34868,-3.58963,4.27305,7.38572
8;0.0867564,0.228406,0.657851,-0.635345,-0.138417,0.199631,0.360054,-0.695169,-0.815138,0.20048,-0.505508,-0.237438;-0.196446,-2.74617,2.85464,6.46534
9;-0.372627,0.461724,0.881721,-0.824399,0.286586,0.400763,0.49509,-0.40848,-0.820715,-0.0982597,-0.705602,-0.285715;-0.177376,-4.44201,2.20462,2.67692
10;0.122388,0.0577399,0.69726,-0.970527,0.0600692,0.825742,-0.297487,-0.276212,-0.498048,0.135055,-0.484886,-0.505885;0.202477,-4.70371,2.85798,5.64774
11;0.445203,0.605301,0.782057,-0.938435,-0.431225,0.839579,0.3815,-0.438964,0.181969,0.261642,-0.527665,0.112504;6.73905,-3.84069,1.85271,3.29759
12;-0.242911,0.805959,0.692767,-0.738379,-0.23394,0.7792,0.513314,-0.37016,-0.842695,-0.143356,-0.452468,0.14406;4.3351,-3.18169,2.61071,3.02316
13;0.0867564,-0.365396,0.841609,-0.743206,-0.138417,0.525502,0.160828,-0.3551,-0.970705,0.200055,-0.505508,-0.186519;-1.58957,-4.40872,4.00349,8.36908
14;-0.372627,0.395937,0.881825,-0.824399,0.286586,0.00455424,0.301622,-0.408045,-0.431702,-0.128184,-0.705602,-0.285715;-2.27563,-4.39311,0.796711,1.31199
15;-0.242911,0.44401,0.857801,-0.954293,-0.23394,0.699176,-0.452532,0.0911498,-0.765472,-0.15524,-0.452468,-0.0338289;-0.145193,-5.45963,2.42743,3.39307
16;0.107415,0.62398,0.942726,-0.943215,-0.641016,0.751671,0.29643,0.220936,-0.770244,-0.0186712,-0.497027,0.584268;3.52448,-5.00848,3.0795,4.12264
17;0.107415,0.846776,0.923272,-0.910469,-0.641016,0.755331,0.754475,0.0564165,-0.869569,0.0950048,-0.497027,0.553988;5.11183,-4.31496,3.67955,4.1519
18;0.226578,0.534586,0.462306,-0.647589,-0.586627,0.745626,0.57466,-0.496224,-0.945005,0.18818,-0.164595,0.223854;4.21419,-1.69734,3.79293,7.34507
19;0.226578,0.584446,0.377426,-0.219276,-0.586627,0.837693,0.61919,-0.577709,-0.771233,0.161658,-0.164595,0.509431;6.641,-1.46259,2.93551,6.58318
20;0.504446,0.430672,0.3124,-0.198032,-0.336126,0.276364,0.631623,-0.214276,-0.75364,0.302461,-0.221691,0.118431;1.93404,-2.01853,3.67738,7.04363
21;0.504446,0.594523,0.165731,-0.0426299,-0.336126,0.263752,0.800943,-0.372246,-0.617798,0.304179,-0.221691,0.0615039;3.68028,-0.980345,3.48681,6.1659
22;0.504446,0.638307,0.16388,-0.0426299,-0.336126,0.435872,0.802055,-0.374066,-0.689036,0.327373,-0.221691,0.0615039;4.68132,-1.07983,3.78143,6.42186
23;0.504446,0.659438,0.138784,-0.0426299,-0.336126,0.452792,0.826029,-0.398364,-0.719091,0.327524,-0.221691,0.0615039;4.88221,-0.89009,3.78717,6.5044
24;0.504446,0.664976,0.13862,-0.0426299,-0.336126,0.4768,0.835783,-0.39852,-0.724704,0.330777,-0.221691,0.0615039;5.04575,-0.895416,3.83557,6.52095
25;0.504446,0.669953,0.135085,-0.0426299,-0.336126,0.478812,0.837815,-0.401884,-0.72829,0.332098,-0.221691,0.0615039;5.07571,-0.870686,3.83113,6.52783
26;0.504446,0.671532,0.133649,-0.0426299,-0.336126,0.482814,0.839339,-0.403247,-0.730366,0.332373,-0.221691,0.0615039;5.10569,-0.861631,3.83568,6.53439
27;0.504446,0.672102,0.133349,-0.0426299,-0.336126,0.484283,0.840001,-0.403531,-0.730918,0.332579,-0.221691,0.0615039;5.11671,-0.859874,3.83792,6.53592
28;0.504446,0.672424,0.133125,-0.0426299,-0.336126,0.484672,0.840202,-0.403743,-0.73119,0.332669,-0.221691,0.0615039;5.12021,-0.858389,3.83813,6.53657
29;0.504446,0.672544,0.133028,-0.0426299,-0.336126,0.484926,0.840307,-0.403836,-0.731325,0.332696,-0.221691,0.0615039;5.12219,-0.857769,3.8384,6.53697
30;0.728781,0.265315,-0.250629,-0.260058,-0.0511789,0.66906,0.804828,-0.644825,-0.360601,0.543298,-0.260819,-0.431518;5.05086,1.10478,3.10176,7.65675
31;0.728781,0.526295,-0.453669,-0.128495,-0.0511789,0.740551,0.765133,-0.772184,0.429871,0.539482,-0.260819,-0.462984;8.43869,2.13217,1.27177,4.18134
32;0.0766568,0.908058,0.415586,-0.314707,0.0842355,0.773403,0.731115,-0.311331,-0.195152,0.0563273,-0.498364,-0.0295879;6.68357,-2.789,1.84673,1.2607
33;0.0867564,0.0148425,0.763907,-0.6347,-0.138417,0.698136,0.308822,-0.549139,-0.967465,0.231649,-0.505508,-0.230649;1.4374,-3.85335,4.14342,7.64931
34;-0.372627,0.483379,0.8738,-0.824399,0.286586,0.235239,0.479671,-0.439948,-0.733607,-0.105974,-0.705602,-0.285715;-0.893803,-4.27512,1.76419,2.28275
35;-0.242911,0.52503,0.851165,-0.954293,-0.23394,0.721828,-0.23679,0.0639679,-0.809425,-0.128695,-0.452468,-0.0338289;0.553147,-5.20991,2.75304,3.33876
36;0.107415,0.695959,0.939363,-0.943215,-0.641016,0.76926,0.362543,0.18963,-0.810686,0.0141539,-0.497027,0.584268;3.90776,-4.91098,3.17075,4.1716
