Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.504446,-0.0392968,0.463867,-0.169006,-0.336126,0.329378,-0.429411,-0.0185894,0.0979623,0.214618,-0.221691,0.277051;-2.85385,-2.88747,2.7214,1.86734
1;0.504446,0.121295,0.258549,-0.0426299,-0.336126,-0.0672719,0.273444,-0.275552,-0.172292,0.151491,-0.221691,0.0615039;-2.59041,3.82881,0.832204,4.38397
2;0.504446,0.296836,0.322524,-0.0426299,-0.336126,0.175872,0.498599,-0.202301,-0.247575,0.253936,-0.221691,0.0615039;-5.5579,3.39059,0.597222,4.06647
3;0.0766568,0.746643,0.640232,-0.432301,0.0842355,0.264122,0.705473,0.0295795,-0.401526,0.0158285,-0.498364,0.00974527;-7.32846,0.34833,-0.167405,4.41321
4;0.0766568,0.590355,0.770783,-0.832673,0.0842355,0.19986,0.486019,0.312021,-0.855297,0.0472736,-0.498364,-0.262173;-5.10709,-4.38985,2.33633,1.20968
5;0.504446,0.225451,0.421797,-0.650822,-0.336126,-0.0459937,0.505715,-0.0766513,-0.852942,0.28394,-0.221691,-0.21328;-3.44204,-0.162985,2.50623,0.72714
6;0.504446,0.540786,0.185608,-0.0426299,-0.336126,0.0859907,0.782202,-0.352435,-0.472196,0.286693,-0.221691,0.0615039;-7.15984,5.58594,-0.691317,5.15131
7;0.504446,0.617279,0.182662,-0.0426299,-0.336126,0.402284,0.75262,-0.3554,-0.655756,0.324824,-0.221691,0.0615039;-9.57064,3.91634,-0.436815,4.72999
8;0.504446,0.645766,0.141551,-0.0426299,-0.336126,0.432494,0.815066,-0.39572,-0.71126,0.320792,-0.221691,0.0615039;-10.1077,4.26047,-0.772434,4.879
9;0.504446,0.6566,0.145924,-0.0426299,-0.336126,0.470257,0.831884,-0.391524,-0.716493,0.32929,-0.221691,0.0615039;-10.4311,4.15474,-0.789503,4.83679
10;0.504446,0.667811,0.136701,-0.0426299,-0.336126,0.47114,0.834788,-0.400348,-0.725218,0.33157,-0.221691,0.0615039;-10.501,4.19541,-0.838071,4.90365
11;0.504446,0.670412,0.134223,-0.0426299,-0.336126,0.481032,0.838388,-0.402703,-0.729505,0.331963,-0.221691,0.0615039;-10.5854,4.18161,-0.858144,4.9059
12;0.504446,0.671543,0.133795,-0.0426299,-0.336126,0.48353,0.83965,-0.403108,-0.730381,0.33245,-0.221691,0.0615039;-10.6094,4.17838,-0.863097,4.90723
13;0.504446,0.672237,0.133265,-0.0426299,-0.336126,0.484193,0.840006,-0.403611,-0.730974,0.332621,-0.221691,0.0615039;-10.6179,4.17911,-0.866368,4.91038
14;0.504446,0.672461,0.133079,-0.0426299,-0.336126,0.484772,0.840235,-0.403787,-0.73125,0.332669,-0.221691,0.0615039;-10.6232,4.1785,-0.867781,4.91091
15;0.728781,0.26525,-0.250601,-0.260058,-0.0511789,0.669016,0.804794,-0.644806,-0.360531,0.54329,-0.260819,-0.431518;-6.18151,3.029,0.875912,7.8309
16;-0.0205961,0.583321,0.54689,-0.479089,0.532292,0.902985,0.835796,-0.831827,-0.0157787,0.22797,-0.725861,-0.516246;-5.96248,0.0474106,2.98618,10.9946
17;0.072237,0.164847,0.669519,-0.958749,0.196291,0.577603,-0.553719,-0.375665,-0.586403,0.194396,-0.76349,-0.879352;1.57925,-10.7157,8.61418,5.29312
18;-0.242911,0.561629,0.729532,-0.918546,-0.23394,0.736173,0.208822,-0.296616,-0.491442,-0.279056,-0.452468,-0.0917877;-7.31547,-4.4111,-0.496088,1.9862
19;0.107415,0.666613,0.956162,-0.943215,-0.641016,0.813609,0.190055,0.360187,-0.798416,0.0817783,-0.497027,0.584268;-13.2181,-8.83331,-0.247883,-5.74518
20;0.504446,0.162706,0.389884,-0.634506,-0.336126,-0.167101,0.546169,-0.118727,-0.905812,0.242028,-0.221691,-0.211996;-2.65423,0.784266,2.36784,0.772847
21;0.728781,0.0127082,-0.15443,-0.260058,-0.0511789,0.349345,0.735305,-0.574856,0.149897,0.510988,-0.260819,-0.431518;-2.17212,4.19759,1.16652,8.02337
22;0.728781,0.467486,-0.424796,-0.128495,-0.0511789,0.639775,0.487576,-0.755621,0.631283,0.531939,-0.260819,-0.462984;-4.20044,4.30586,-0.874475,12.2324
23;0.419989,0.690803,0.0607488,-0.499978,0.36525,0.850408,0.575825,-0.572251,0.395169,0.270222,-0.528946,-0.502719;-5.82467,0.152045,0.55572,11.251
24;0.493472,0.425761,0.194874,-0.866821,-0.0115353,0.571461,-0.125903,0.0819829,0.112847,0.245548,-0.587138,-0.819941;-1.02483,-7.07564,3.2818,5.72974
25;0.71451,0.625354,0.586163,-0.932265,-0.48773,0.452275,0.350042,0.209331,0.402025,0.376932,-0.623578,-0.645127;-4.1229,-5.23111,3.09664,2.47763
26;0.107415,0.954604,0.825123,-0.82978,-0.641016,0.858384,0.837075,-0.405864,-0.793889,0.103083,-0.497027,0.459655;-15.6293,-2.28063,-1.54131,-1.27972
27;0.107415,0.929008,0.900702,-0.910469,-0.641016,0.843166,0.828789,-0.0931742,-0.936479,0.175717,-0.497027,0.553988;-16.1479,-4.25742,-1.38889,-3.54219
28;0.504446,0.51298,0.298283,-0.634506,-0.336126,-0.00483927,0.6913,-0.23073,-0.94981,0.331151,-0.221691,-0.211996;-5.538,1.27176,1.31094,2.19944
29;0.0867564,0.402092,0.605118,-0.015179,-0.138417,0.656508,0.859505,-0.742286,-0.889276,0.225908,-0.505508,0.0432846;-9.55155,2.81448,2.17744,5.12176
30;-0.372627,0.628927,0.875295,-0.824399,0.286586,0.497929,0.597165,-0.434229,-0.877225,-0.0225752,-0.705602,-0.285715;-5.75272,-3.42181,2.66989,4.87834
31;-0.242911,0.641146,0.823632,-0.954293,-0.23394,0.750925,-0.0656783,-0.0386187,-0.869008,-0.111073,-0.452468,-0.0338289;-7.96804,-8.04176,1.18533,0.0654113
32;0.504446,-0.233976,0.554761,-0.755256,-0.336126,-0.0679382,0.0711109,0.117632,-0.879783,0.205064,-0.221691,-0.168826;-0.392027,-3.6748,4.51674,-2.12181
